,median,median_perc,mean,std,min,max,over_threshold,names
hsa:05163,1.5556315e-05,0.010388224436990712,0.0001818256945668317,0.0003292822679777107,0.0,0.0018269937,False,Human cytomegalovirus infection
hsa:03050,0.0,0.0,0.00019757660077227728,0.000432894358356695,0.0,0.002248129,False,Proteasome
hsa:04330,0.000221524315,0.1479299115806429,0.005063658880004952,0.009276641347488008,0.0,0.058908626,False,Notch signaling pathway
hsa:00260,0.0,0.0,0.0006696859228495052,0.0013339848944024341,0.0,0.005885021,False,Glycine
hsa:05203,0.0,0.0,0.00010734986913069305,0.00022004739537459102,0.0,0.0010645539,False,Viral carcinogenesis
hsa:04014,5.54738145e-05,0.03704440514363394,0.0004865555312549504,0.0011589427894292954,0.0,0.006322708,False,Ras signaling pathway
hsa:04979,0.0,0.0,0.0018922755206188116,0.0034929160924168185,0.0,0.015700042,False,Cholesterol metabolism
hsa:04920,0.00037873132,0.2529098924441778,0.0009694646265356433,0.0013540793731870683,0.0,0.007280408,False,Adipocytokine signaling pathway
hsa:04380,0.0,0.0,0.0004834530766806929,0.000997973477301535,0.0,0.00644522,False,Osteoclast differentiation
hsa:00770,7.354949e-05,0.04911501273574134,0.00040342852294554445,0.0006935147051042924,0.0,0.0031917696,False,Pantothenate and CoA biosynthesis
hsa:05150,0.00027180497,0.18150641919050414,0.003647836326381188,0.009197824557270882,0.0,0.040143315,False,Staphylococcus aureus infection
hsa:09113,0.0,0.0,8.90562155477228e-05,0.0003438530615893691,0.0,0.0028582148,False,Global maps only
hsa:00564,0.0,0.0,0.0004490450380215839,0.0012377441141389115,0.0,0.0061094267,False,Glycerophospholipid metabolism
hsa:03267,0.00014413545,0.09625103399658938,0.003057405405693069,0.006252797728362903,0.0,0.032354433,False,Virion - Adenovirus
hsa:05231,6.03235685e-05,0.040282982725548,0.0010198605757460394,0.0018212080400644589,0.0,0.009139101,False,Choline metabolism in cancer
hsa:05200,0.00012239779,0.08173501970818009,0.0005204156823771982,0.0008356754558436462,0.0,0.0049667684,False,Pathways in cancer
hsa:05310,0.00046853936499999997,0.3128820727264208,0.0023044546133287125,0.0042204178873675915,0.0,0.019581784,False,Asthma
hsa:05320,3.2983083999999996e-05,0.02202550406160568,0.0012857875083292082,0.0028693037551526484,0.0,0.014111627,False,Autoimmune thyroid disease
hsa:05416,0.0005174317050000001,0.34553148881047796,0.0020345853527821774,0.004517198341019539,0.0,0.02850976,False,Viral myocarditis
hsa:05330,0.0,0.0,0.00023421082872326733,0.00047467057251376346,0.0,0.0034586275,False,Allograft rejection
hsa:00512,5.030974e-05,0.033595930044271353,0.0024389323013316827,0.004216552623217563,0.0,0.02950489,False,Mucin type O-glycan biosynthesis
hsa:04921,6.381073e-06,0.004261164579967791,0.00021376375757425737,0.00046069084660844636,0.0,0.0030347686,False,Oxytocin signaling pathway
hsa:00071,1.71049085e-05,0.01142234703219819,0.00030646986274306923,0.0007742336312496765,0.0,0.0067659984,False,Fatty acid degradation
hsa:00290,2.742399e-05,0.018313242119215825,0.0007652938941099012,0.0011843619784209789,0.0,0.0064563025,False,Valine
hsa:04722,6.5980245e-05,0.044060408487976384,0.0011085764190198017,0.002131606369893271,0.0,0.01058027,False,Neurotrophin signaling pathway
hsa:04360,6.5886168e-05,0.043997585577129,0.0010768263411930692,0.002776936978579799,0.0,0.01382989,False,Axon guidance
hsa:00533,0.0,0.0,0.0002085479651024604,0.0005435738611235388,0.0,0.005953527,False,Glycosaminoglycan biosynthesis - keratan sulfate
hsa:00620,0.0,0.0,0.0001029145589465347,0.0001654598181323426,0.0,0.000825451,False,Pyruvate metabolism
hsa:04514,0.00058250465,0.3889860188476977,0.0019328355165792086,0.0032703268820903158,0.0,0.014295967,False,Cell adhesion molecules
hsa:04620,0.00019372214499999998,0.12936412773045916,0.0016441182914970298,0.004494175798311862,0.0,0.020624328,False,Toll-like receptor signaling pathway
hsa:04610,0.0,0.0,0.00023531576800841592,0.00042648961443949874,0.0,0.0026622468,False,Complement and coagulation cascades
hsa:00261,2.9714745e-06,0.0019842966676102127,0.0018405448173653468,0.003997161540630391,0.0,0.021476373,False,Monobactam biosynthesis
hsa:04973,0.000240559575,0.16064131226238992,0.0028512280660445543,0.004996245806307864,0.0,0.026033405,False,Carbohydrate digestion and absorption
hsa:05100,0.0,0.0,0.000788838704637475,0.002199893245823808,0.0,0.010842826,False,Bacterial invasion of epithelial cells
hsa:04060,0.00020376561999999997,0.1360709778056412,0.003353414576153465,0.006347680654958321,0.0,0.03382901,False,Cytokine-cytokine receptor interaction
hsa:04976,0.0029281430000000002,1.9553606794156135,0.005548051448747527,0.007558952338292903,0.0,0.048935488,False,Bile secretion
hsa:04916,0.00024824367,0.1657726112528744,0.0017874797936534659,0.004333958982347648,0.0,0.041922703,False,Melanogenesis
hsa:05214,2.5514848e-05,0.01703835178830614,0.0007351131084238612,0.001266506490980154,0.0,0.007749166,False,Glioma
hsa:04213,0.0,0.0,0.001062055847788119,0.0023392184863412404,0.0,0.008526997,False,Longevity regulating pathway - multiple species
hsa:04914,4.94074815e-05,0.03299341821559068,0.0014062399079306923,0.003263247718532153,0.0,0.016805433,False,Progesterone-mediated oocyte maturation
hsa:04750,2.8057666e-05,0.01873639943560692,0.0021818143064158426,0.00360543901290599,0.0,0.01605426,False,Inflammatory mediator regulation of TRP channels
hsa:05222,0.000104359373,0.06968929266523781,0.0009823654565252477,0.002348922194316277,0.0,0.020056004,False,Small cell lung cancer
hsa:00270,0.0,0.0,0.0009102072860742577,0.002554097923097765,0.0,0.014046913,False,Cysteine and methionine metabolism
hsa:04912,3.324878e-06,0.0022202931021654427,0.001413561477613366,0.0032281879701435492,0.0,0.016484829,False,GnRH signaling pathway
hsa:04064,0.0,0.0,0.0004978216673886138,0.001136893892173895,0.0,0.010870742,False,NF-kappa B signaling pathway
hsa:00513,0.0,0.0,0.0005873037894569307,0.0014640618551946876,0.0,0.012257267,False,Various types of N-glycan biosynthesis
hsa:05210,0.0,0.0,0.0001553604071688119,0.00031586926153907597,0.0,0.0020038635,False,Colorectal cancer
hsa:04933,0.00019763871000000002,0.13197953865792258,0.0019553752596435645,0.0037989436737000592,0.0,0.023264341,False,AGE-RAGE signaling pathway in diabetic complications
hsa:04215,0.00064797785,0.4327078318996949,0.005500623912873763,0.009327960153830512,0.0,0.05316343,False,Apoptosis - multiple species
hsa:00400,2.1704286e-05,0.014493727737747365,0.00018970946514257423,0.0003680548288548903,0.0,0.0022519757,False,Phenylalanine
hsa:05142,6.9282105e-05,0.04626533058807028,0.00041542674128960385,0.0009461238261729326,0.0,0.010344902,False,Chagas disease
hsa:00280,6.280477e-05,0.041939883993965234,0.00034375691595267343,0.0008211249902535663,0.0,0.0068832096,False,Valine
hsa:04071,0.0,0.0,0.0007764891971371291,0.0016676338830590612,0.0,0.008453248,False,Sphingolipid signaling pathway
hsa:00051,5.88374405e-06,0.003929057345599438,0.0010275560050054453,0.0028147347767857145,0.0,0.015503476,False,Fructose and mannose metabolism
hsa:04929,0.0,0.0,0.0009630149326287126,0.0015364415416851767,0.0,0.011010036,False,GnRH secretion
hsa:00524,0.0,0.0,0.0013493825061237621,0.002842816197097062,0.0,0.014673148,False,Neomycin
hsa:04970,0.00183291795,1.2239892956133198,0.0067142282236881175,0.008700463552749622,0.0,0.036443338,False,Salivary secretion
hsa:05230,0.000203925795,0.1361779397596255,0.0021410302735247523,0.004253834589205289,0.0,0.03165725,False,Central carbon metabolism in cancer
hsa:04217,4.23354025e-06,0.0028270812387145524,0.0015055209652628224,0.005362556441414799,0.0,0.039739456,False,Necroptosis
hsa:00430,0.0029756299,1.9870715682100957,0.005233896294792081,0.0064754967980802675,0.0,0.042256616,False,Taurine and hypotaurine metabolism
hsa:05160,2.97442575e-05,0.01986267458724282,0.00025607870300099013,0.00036855498594297304,0.0,0.0013412947,False,Hepatitis C
hsa:05410,0.00160829455,1.0739898713923564,0.005625831839879206,0.007832843954137247,0.0,0.036506914,False,Hypertrophic cardiomyopathy
hsa:05167,0.0,0.0,0.0002712519489351485,0.000725857506040411,0.0,0.0030248591,False,Kaposi sarcoma-associated herpesvirus infection
hsa:04658,0.000125591185,0.08386751085251369,0.0004988156620495048,0.0007607748977532052,0.0,0.005328686,False,Th1 and Th2 cell differentiation
hsa:03040,0.0,0.0,6.130926194064355e-05,0.00011538080397314187,0.0,0.00065361836,False,Spliceosome
hsa:04141,1.27546945e-05,0.008517353183658921,0.00019846947823415844,0.00039542757276123764,0.0,0.0025411057,False,Protein processing in endoplasmic reticulum
hsa:04022,0.0,0.0,0.0019658045128603963,0.005148790395160047,0.0,0.04149948,False,cGMP-PKG signaling pathway
hsa:05030,0.00286947265,1.9161816859588212,0.0045266688433623775,0.005261804450266743,0.0,0.025244929,False,Cocaine addiction
hsa:01055,0.0,0.0,2.1663404377178216e-05,5.3332563237745476e-05,0.0,0.00039875525,False,Biosynthesis of vancomycin group antibiotics
hsa:03008,0.0,0.0,0.0002768953343283515,0.0006479875598213542,0.0,0.003006261,False,Ribosome biogenesis in eukaryotes
hsa:04660,2.4387928e-06,0.0016285815092916933,0.0001763115394619604,0.00032712239916518593,0.0,0.0012396588,False,T cell receptor signaling pathway
hsa:00514,0.0,0.0,0.001555308256902475,0.0037692771584694356,0.0,0.018241959,False,Other types of O-glycan biosynthesis
hsa:04744,0.0026020748500000003,1.73761829479854,0.005947304417643562,0.008730492691695143,0.0,0.046508223,False,Phototransduction
hsa:04972,0.000191750535,0.1280475224044411,0.0020923099300133663,0.004282209101154358,0.0,0.029649027,False,Pancreatic secretion
hsa:00232,0.00019608231,0.1309402030238902,0.0030140725895341594,0.007934583947943077,0.0,0.046697,False,Caffeine metabolism
hsa:04721,5.473001e-05,0.03654770601641495,0.001075658506561881,0.0027046227764029114,0.0,0.015492404,False,Synaptic vesicle cycle
hsa:04550,8.026186e-05,0.05359741143132724,0.001995996047200495,0.004986733332409417,0.0,0.025556616,False,Signaling pathways regulating pluripotency of stem cells
hsa:00531,2.39454565e-05,0.015990340666680904,0.0008146789667475247,0.0015325208131468178,0.0,0.0078118695,False,Glycosaminoglycan degradation
hsa:04714,0.0,0.0,0.00026613462611386134,0.0009961673239095544,0.0,0.008199547,False,Thermogenesis
hsa:04915,8.260474000000001e-05,0.05516194411589534,0.0007756840393762375,0.0014984552949508607,0.0,0.008959896,False,Estrogen signaling pathway
hsa:04068,0.0,0.0,0.0005458448016361385,0.0009899961888452484,0.0,0.004111785,False,FoxO signaling pathway
hsa:00790,0.0,0.0,0.0002601199039537129,0.0005774573795948306,0.0,0.0033304037,False,Folate biosynthesis
hsa:05322,2.06341905e-06,0.0013779137410731372,0.00035011261992524755,0.0016538969509000718,0.0,0.013157936,False,Systemic lupus erythematosus
hsa:05323,0.0,0.0,0.000306939803490099,0.0005939467575193895,0.0,0.003475581,False,Rheumatoid arthritis
hsa:05120,0.00010664017,0.0712123674507005,0.0022517063549742575,0.006824316818248795,0.0,0.03774234,False,Epithelial cell signaling in Helicobacter pylori infection
hsa:05164,0.0,0.0,0.0009758741243478962,0.0025276457254295387,0.0,0.012436811,False,Influenza A
hsa:00523,0.0,0.0,2.499442957932673e-05,6.84891016470517e-05,0.0,0.00052719377,False,Polyketide sugar unit biosynthesis
hsa:00970,0.0,0.0,9.326112364777229e-05,0.00016178748580352738,0.0,0.0010182381,False,Aminoacyl-tRNA biosynthesis
hsa:00532,0.00016413673,0.10960752527791748,0.006873425094924258,0.014094183944669852,0.0,0.069002554,False,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate
hsa:04913,0.00333917745,2.2298420149976605,0.007089795217318808,0.009548752542939373,0.0,0.036199808,False,Ovarian steroidogenesis
hsa:04724,0.00017635813000000002,0.11776875408655489,0.0017322758872702973,0.0030488526415321723,0.0,0.016550025,False,Glutamatergic synapse
hsa:00983,3.5597098e-05,0.023771095103792463,0.0013461717813960394,0.002447526544329691,0.0,0.019751454,False,Drug metabolism - other enzymes
hsa:05131,8.737398500000001e-05,0.058346759250777584,0.0001782565197970297,0.0006946946737333378,0.0,0.0058352826,False,Shigellosis
hsa:04730,0.0,0.0,0.004645625722133663,0.010424765260287492,0.0,0.05195297,False,Long-term depression
hsa:05130,0.000105190615,0.07024438096587024,0.0007418191696930693,0.0018364475486735406,0.0,0.010154305,False,Pathogenic Escherichia coli infection
hsa:04122,0.0,0.0,0.0004587934837846536,0.0009807223403962115,0.0,0.0067291963,False,Sulfur relay system
hsa:04010,0.0,0.0,0.00017965043089257426,0.00046232461928224,0.0,0.0047302144,False,MAPK signaling pathway
hsa:00860,0.0,0.0,0.0019115302215935645,0.0033324451238438365,0.0,0.017845713,False,Porphyrin metabolism
hsa:00785,3.8611199000000005e-05,0.02578385697340993,0.00028651122117574247,0.0006306628755743035,0.0,0.003339041,False,Lipoic acid metabolism
hsa:00561,0.000730265385,0.4876579522814646,0.0038405358279093083,0.007521849753367508,0.0,0.037991665,False,Glycerolipid metabolism
hsa:04918,0.00204957275,1.3686674335753846,0.003372192687519803,0.004195929382430303,0.0,0.02720257,False,Thyroid hormone synthesis
hsa:04152,2.002272e-06,0.0013370808523678179,0.0006587076874883657,0.0009963210100423084,0.0,0.006705983,False,AMPK signaling pathway
hsa:05207,7.876507500000001e-05,0.05259788561085362,0.00014416027423514856,0.0001860367414647868,0.0,0.0014625638,False,Chemical carcinogenesis - receptor activation
hsa:05412,0.00053630845,0.35813703605607194,0.001835177736767327,0.002645567929620349,0.0,0.011418648,False,Arrhythmogenic right ventricular cardiomyopathy
hsa:00311,1.05974545e-05,0.007076787517274958,0.0006471686538663367,0.0014040538446909237,0.0,0.009119499,False,Penicillin and cephalosporin biosynthesis
hsa:04066,1.0696674000000001e-05,0.007143044496162698,0.0010668187693841586,0.0021233671461884525,0.0,0.010828889,False,HIF-1 signaling pathway
hsa:03260,0.0,0.0,0.0008116542961754802,0.0020123411719043683,0.0,0.014248976,False,Virion - Human immunodeficiency virus
hsa:04962,0.0,0.0,0.0020261955498490107,0.004718876197982507,0.0,0.036853053,False,Vasopressin-regulated water reabsorption
hsa:05033,0.007024000900000001,4.690500147035128,0.012706724024732675,0.013478332681882048,0.0,0.049541414,True,Nicotine addiction
hsa:04966,4.30425135e-05,0.0287430082619311,0.0013832584446188117,0.0028971069659443145,0.0,0.017231524,False,Collecting duct acid secretion
hsa:00900,1.95886495e-06,0.0013080944132562624,0.00045872148266351483,0.001708382557234512,0.0,0.015898867,False,Terpenoid backbone biosynthesis
hsa:03263,0.000204107685,0.13629940259596202,0.0013093593165529706,0.002223421751454501,0.0,0.014379812,False,Virion - Enterovirus
hsa:05223,1.16519115e-05,0.00778093473820459,0.0005582750958071286,0.0012591548883073306,0.0,0.0064754607,False,Non-small cell lung cancer
hsa:04974,0.0017313982500000002,1.156196284969349,0.004739666260544553,0.006996072322853483,0.0,0.02792229,False,Protein digestion and absorption
hsa:05020,0.0,0.0,1.67332213220297e-05,4.5735779067804296e-05,0.0,0.000333931,False,Prion disease
hsa:00760,0.00078371862,0.5233530511569506,0.0026272728823232686,0.004997175628868979,0.0,0.03741061,False,Nicotinate and nicotinamide metabolism
hsa:03022,0.0,0.0,6.685271261881188e-05,0.00018968987550776862,0.0,0.0012572071,False,Basal transcription factors
hsa:03450,2.3673635e-05,0.015808823209056813,0.00040700801759405955,0.0008820634942729901,0.0,0.0057631624,False,Non-homologous end-joining
hsa:04144,0.0,0.0,0.000461061572270792,0.0011728231928900524,0.0,0.007110597,False,Endocytosis
hsa:05220,3.0395944000000002e-05,0.020297858988211622,0.001289032136084456,0.002778797277509131,0.0,0.015950909,False,Chronic myeloid leukemia
hsa:04710,0.00133034975,0.8883833853129411,0.010334287870376237,0.017607752032272057,0.0,0.067306794,False,Circadian rhythm
hsa:00830,0.0020021172,1.3369774797411482,0.005443031292846531,0.007574266591059343,0.0,0.037835807,False,Retinol metabolism
hsa:04114,0.0,0.0,0.0009219569928045541,0.0018282700546642045,0.0,0.010960641,False,Oocyte meiosis
hsa:05146,5.5900368e-05,0.037329249818763226,0.001021441359405941,0.0017170725316495048,0.0,0.005625372,False,Amoebiasis
hsa:03264,0.0,0.0,0.0007938581430559406,0.0014041049028153689,0.0,0.009621286,False,Virion - Flavivirus
hsa:05170,5.8623417e-05,0.039147652452351134,0.00019004627055940594,0.00029600978382581547,0.0,0.0018524226,False,Human immunodeficiency virus 1 infection
hsa:04130,4.933070150000001e-06,0.0032942145926988142,0.0005116162183851486,0.0010988051339532621,0.0,0.0053930846,False,SNARE interactions in vesicular transport
hsa:04659,4.19972895e-05,0.0280450266706012,0.0010945126940742572,0.001798120223287241,0.0,0.009458422,False,Th17 cell differentiation
hsa:04672,8.62409675e-05,0.05759015075570415,0.0017602455215148514,0.0038957269947269306,0.0,0.026946587,False,Intestinal immune network for IgA production
hsa:05215,7.3599558499999996e-06,0.00491484475700979,0.0011912702189314358,0.0044186229787173655,0.0,0.043359824,False,Prostate cancer
hsa:01522,0.0,0.0,0.0006878602456648517,0.0022290470107180884,0.0,0.02207236,False,Endocrine resistance
hsa:04370,0.00047590338500000005,0.3177996314489389,0.0023707136145099013,0.004099774861467492,0.0,0.02167539,False,VEGF signaling pathway
hsa:04340,0.0018053281,1.2055652952004388,0.0037561125807425754,0.005276712612367757,0.0,0.04167254,False,Hedgehog signaling pathway
hsa:04080,1.30703125e-06,0.0008728117148026714,0.00281311660700396,0.0041715962749755585,0.0,0.019569846,False,Neuroactive ligand-receptor interaction
hsa:00020,0.0,0.0,0.0003802541296361384,0.00140823497622424,0.0,0.009060958,False,Citrate cycle (TCA cycle)
hsa:03015,1.6950895e-07,0.00011319499615934989,6.114376601886137e-05,0.00010724966180561148,0.0,0.00074387685,False,mRNA surveillance pathway
hsa:00450,0.00037334355,0.24931203755535064,0.001670664228168317,0.003312849972874767,0.0,0.01956047,False,Selenocompound metabolism
hsa:05208,0.0,0.0,8.837583361138617e-05,0.0004652033526594196,0.0,0.0060970997,False,Chemical carcinogenesis - reactive oxygen species
hsa:04720,1.9420426e-05,0.012968607536551543,0.002570492669554455,0.006932429271159854,0.0,0.04363681,False,Long-term potentiation
hsa:03010,1.6102672e-07,0.00010753071712114734,6.443633977099012e-05,0.00010823759909978522,0.0,0.0004500731,False,Ribosome
hsa:00520,0.0,0.0,0.0006185477414009899,0.0017657830294756534,0.0,0.01591788,False,Amino sugar and nucleotide sugar metabolism
hsa:00650,2.0732294e-05,0.013844649145101263,0.0012156615382277226,0.0025045380896058156,0.0,0.01537494,False,Butanoate metabolism
hsa:00140,0.000300612625,0.20074364765003314,0.0018993163340584158,0.0034118461019730325,0.0,0.017380256,False,Steroid hormone biosynthesis
hsa:05152,1.98558185e-05,0.013259354735241109,0.00025368572016633674,0.00044966550582238433,0.0,0.0024463441,False,Tuberculosis
hsa:04670,0.00016358952,0.10924210838489584,0.0012386167458656439,0.0025440202688494064,0.0,0.014977056,False,Leukocyte transendothelial migration
hsa:04728,0.0,0.0,0.0002446705471084158,0.0005725455737648163,0.0,0.006080957,False,Dopaminergic synapse
hsa:00920,0.0,0.0,0.0009979553630059404,0.0026966616612257477,0.0,0.016050655,False,Sulfur metabolism
hsa:04613,0.0,0.0,0.00029328901574752467,0.0005931420250308023,0.0,0.0030161263,False,Neutrophil extracellular trap formation
hsa:04151,0.00010194482,0.0680768980538527,0.0005137461691831681,0.000842371882953957,0.0,0.004011451,False,PI3K-Akt signaling pathway
hsa:00010,0.0,0.0,0.0005687875317440594,0.001286130264835969,0.0,0.007889064,False,Glycolysis / Gluconeogenesis
hsa:00230,0.0,0.0,0.0002755132582588118,0.0007392790738911061,0.0,0.0031387268,False,Purine metabolism
hsa:00670,4.5343768e-07,0.00030279744194099795,0.00027461677112554465,0.0005807654777198052,0.0,0.0034346124,False,One carbon pool by folate
hsa:04662,0.000205359355,0.1371352450741484,0.0004860183102361386,0.000619259965542217,0.0,0.0025527852,False,B cell receptor signaling pathway
hsa:04612,5.9361555e-05,0.039640567593852934,0.00019771245150990093,0.0002820824634307351,0.0,0.0011910419,False,Antigen processing and presentation
hsa:04390,0.000643805,0.42992127850694756,0.0011836575759405948,0.0013535080705957866,0.0,0.006840082,False,Hippo signaling pathway
hsa:00563,0.000130667415,0.08725732499125961,0.00048101682493564347,0.0008369163259318493,0.0,0.0064879684,False,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
hsa:00100,7.1772385e-05,0.04792829431379512,0.0001847973324059406,0.000435193293868297,0.0,0.00468196,False,Steroid biosynthesis
hsa:04012,3.0016527499999998e-05,0.020044491545015884,0.0012974631686678215,0.002642040053659718,0.0,0.025670024,False,ErbB signaling pathway
hsa:04150,1.163710275e-05,0.007771045724088373,0.0003534489394331683,0.0005456968795130036,0.0,0.0028604646,False,mTOR signaling pathway
hsa:04146,4.16105065e-05,0.027786740012584018,0.0015639029891836623,0.004627142056435381,0.0,0.02783528,False,Peroxisome
hsa:05135,0.000130914535,0.08742234723610803,0.00047147100728366336,0.0008445547985138393,0.0,0.005092012,False,Yersinia infection
hsa:00600,6.587435000000001e-05,0.04398969373150899,0.00043865565037227717,0.0009396642378361743,0.0,0.006093493,False,Sphingolipid metabolism
hsa:05204,0.0049556654,3.309303290003408,0.0073753675822277225,0.007536372533301172,0.0,0.032242246,False,Chemical carcinogenesis - DNA adducts
hsa:03420,6.7790443e-06,0.004526922581389141,0.0003286465232240098,0.0006421400377602377,0.0,0.0037429226,False,Nucleotide excision repair
hsa:05225,1.55871165e-05,0.010408793118905163,8.924987743019804e-05,0.00019993691844055042,0.0,0.001538433,False,Hepatocellular carcinoma
hsa:04650,4.01180975e-05,0.0267901364053811,0.0006415955677425741,0.0016878614204385884,0.0,0.012935097,False,Natural killer cell mediated cytotoxicity
hsa:00750,0.0,0.0,0.0006684418892623764,0.001283926320002149,0.0,0.0064165676,False,Vitamin B6 metabolism
hsa:04061,0.006601145649999999,4.40812509604395,0.010676204250574254,0.011937922192626177,0.0,0.053831067,False,Viral protein interaction with cytokine and cytokine receptor
hsa:04928,0.00039764867,0.2655425549708177,0.0016322738384455444,0.0024137169334163037,0.0,0.012746543,False,Parathyroid hormone synthesis
hsa:00590,0.000550090075,0.3673401547642262,0.0023821689074405945,0.005151196412337854,0.0,0.025570387,False,Arachidonic acid metabolism
hsa:00220,2.0227887e-05,0.013507815317579181,0.000691060526311386,0.0021265628843687525,0.0,0.02364788,False,Arginine biosynthesis
hsa:04530,7.21775e-08,4.8198822748247076e-05,0.0009979190988510889,0.001957847732054431,0.0,0.007714073,False,Tight junction
hsa:00601,0.00124461775,0.8311331138037767,0.004910618252821784,0.007033916744877011,0.0,0.030091379,False,Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:05162,8.440089e-06,0.005636138044271829,0.00018477487040594045,0.000629860737349804,0.0,0.004996175,False,Measles
hsa:00030,0.0,0.0,0.00013514789398435644,0.00035227756735082367,0.0,0.0025632875,False,Pentose phosphate pathway
hsa:05169,1.86208475e-05,0.012434663545767582,0.00018945008693069316,0.00037775034143672004,0.0,0.0016050457,False,Epstein-Barr virus infection
hsa:02010,0.00441270515,2.946724302796952,0.01237986736881188,0.01711895643285838,0.0,0.08781337,False,ABC transporters
hsa:04814,2.15872575e-05,0.014415578232319868,7.005807368811881e-05,0.00020389347661779465,0.0,0.0016413138,False,Motor proteins
hsa:03265,0.00034038356,0.2273019552472353,0.004061191996814356,0.008257729786203868,0.0,0.0507588,False,Virion - Lyssavirus
hsa:04975,0.0018194045500000001,1.2149652926854524,0.0034058482591089105,0.0036258115706758074,0.0,0.014084698,False,Fat digestion and absorption
hsa:00333,1.5940278e-05,0.010644627950258494,0.0005776461954227723,0.0017776734721216174,0.0,0.010937623,False,Prodigiosin biosynthesis
hsa:00052,0.0,0.0,0.0006272360208059406,0.0011049200334697048,0.0,0.0070185843,False,Galactose metabolism
hsa:05168,6.4603975e-06,0.004314136039426671,0.00011804043998514852,0.00021166131138457728,0.0,0.0008748518,False,Herpes simplex virus 1 infection
hsa:04210,0.000101068745,0.06749187109061389,0.0008661294448247524,0.0013109520962305925,0.0,0.00464729,False,Apoptosis
hsa:04935,0.0,0.0,0.00039056801519801965,0.0007390940838313374,0.0,0.005030984,False,Growth hormone synthesis
hsa:04024,1.0102300500000001e-05,0.006746132674989129,0.003635451234851831,0.01192253706322463,0.0,0.063590005,False,cAMP signaling pathway
hsa:04742,0.0145908905,9.743531501487059,0.027253245884574253,0.02603327592963973,0.0,0.106285796,True,Taste transduction
hsa:05218,0.000152234285,0.1016592888216013,0.0010151297224752476,0.0021731144892294563,0.0,0.014006758,False,Melanoma
hsa:05212,0.00043536738499999996,0.29073042734900545,0.0011621371598168318,0.0018429782992570225,0.0,0.014837459,False,Pancreatic cancer
hsa:04810,0.0,0.0,0.0017370921066021782,0.005646858677281398,0.0,0.021711648,False,Regulation of actin cytoskeleton
