,median,median_perc,mean,std,min,max,over_threshold,names
hsa:00071,3.945065e-05,0.02723538803188163,0.0006130944123548388,0.0013806580259514748,0.0,0.0067659984,False,Fatty acid degradation
hsa:00290,0.0,0.0,0.0004461613885806452,0.0007817789965155684,0.0,0.0025565918,False,Valine
hsa:04722,0.0,0.0,0.000618547515032258,0.0013328413157781853,0.0,0.0041497396,False,Neurotrophin signaling pathway
hsa:04360,0.0,0.0,0.001073301057,0.003387919325478665,0.0,0.01382989,False,Axon guidance
hsa:00533,2.6179054e-05,0.018073129187924225,0.00018979267651612905,0.00042875141750094896,0.0,0.0020668022,False,Glycosaminoglycan biosynthesis - keratan sulfate
hsa:00620,0.0,0.0,0.0001304141321935484,0.0002320679155811854,0.0,0.000825451,False,Pyruvate metabolism
hsa:04514,0.0,0.0,0.0009991621632258066,0.001431956726560265,0.0,0.0045121247,False,Cell adhesion molecules
hsa:04620,0.00010717374,0.07398910780248218,0.0010612613929032258,0.0029333944187667745,0.0,0.012424356,False,Toll-like receptor signaling pathway
hsa:04610,0.00014544635,0.10041121705398684,0.00025998835421612904,0.00026277847780518124,0.0,0.00081120856,False,Complement and coagulation cascades
hsa:00261,0.0004000788,0.27620080686451465,0.0019452397658709676,0.003928297184694057,0.0,0.019463465,False,Monobactam biosynthesis
hsa:04973,0.0005022961,0.34676815693533103,0.004260650700516129,0.007922406479207715,0.0,0.026033405,False,Carbohydrate digestion and absorption
hsa:05100,0.000101672806,0.07019144991781434,0.0011512327531064516,0.0021054023632535008,0.0,0.006833365,False,Bacterial invasion of epithelial cells
hsa:04060,0.0012593343,0.8694016023147408,0.004213092348709677,0.0060895708898813985,0.0,0.021609344,False,Cytokine-cytokine receptor interaction
hsa:04976,0.0030755731,2.123271145061414,0.006213530692580646,0.011675787320342284,0.0,0.048935488,False,Bile secretion
hsa:04916,0.0,0.0,0.003130536998387097,0.00942908567516007,0.0,0.041922703,False,Melanogenesis
hsa:05214,1.4220976e-05,0.00981767853133157,0.0007210037102903224,0.001877308240719788,0.0,0.007749166,False,Glioma
hsa:04213,3.4704353e-05,0.023958705885717857,0.0009411262648451613,0.0020545766854118464,0.0,0.008279918,False,Longevity regulating pathway - multiple species
hsa:04914,0.00023686583,0.16352411916010784,0.0009632573070967744,0.0015222331280495464,0.0,0.0060474155,False,Progesterone-mediated oocyte maturation
hsa:04750,0.0001293192,0.08927758077427131,0.0037125461934838723,0.004718701669578393,0.0,0.013882998,False,Inflammatory mediator regulation of TRP channels
hsa:05222,1.5763462e-05,0.010882558444431733,0.0010700333766774193,0.0020667730260690363,0.0,0.009372643,False,Small cell lung cancer
hsa:00270,0.0,0.0,0.0014641887838709679,0.002963310958731914,0.0,0.013245974,False,Cysteine and methionine metabolism
hsa:04912,0.0,0.0,0.0012655596879032258,0.0034004526524522164,0.0,0.011856404,False,GnRH signaling pathway
hsa:04064,0.0,0.0,0.0008982903096774194,0.002208963373650616,0.0,0.010870742,False,NF-kappa B signaling pathway
hsa:00513,4.569773e-05,0.03154815975721967,0.0010511380419677419,0.002642114660939727,0.0,0.012257267,False,Various types of N-glycan biosynthesis
hsa:05210,1.4195408e-05,0.009800027253058612,0.0001918642913387097,0.00042683154402673595,0.0,0.0017851306,False,Colorectal cancer
hsa:04933,0.0,0.0,0.0014029660193548385,0.0041681948920376565,0.0,0.021761931,False,AGE-RAGE signaling pathway in diabetic complications
hsa:04215,0.00072177546,0.49828924808564257,0.005874035294516128,0.008297796399945757,0.0,0.026916705,False,Apoptosis - multiple species
hsa:00400,0.0,0.0,6.480528629032259e-05,0.00028452035974994757,0.0,0.001585669,False,Phenylalanine
hsa:05142,0.0,0.0,0.00024005180869354837,0.0003862377334248097,0.0,0.0010007316,False,Chagas disease
hsa:00280,1.0905114e-07,7.528520095914892e-05,7.967300559677419e-05,0.00011748415561491836,0.0,0.00039213675,False,Valine
hsa:04071,9.201333e-05,0.06352287596416217,0.0010461470296903226,0.0014692186026531065,0.0,0.004073811,False,Sphingolipid signaling pathway
hsa:00051,0.0,0.0,0.0008310429625483872,0.0020078107604029486,0.0,0.009727746,False,Fructose and mannose metabolism
hsa:04929,0.0,0.0,0.0013712513461290323,0.0019073404798893186,0.0,0.005883827,False,GnRH secretion
hsa:00524,3.817048e-05,0.02635160217038698,0.001042287052580645,0.002181903164950553,0.0,0.010500248,False,Neomycin
hsa:04970,0.0009979566,0.6889553211411543,0.00737677762483871,0.011125297219576799,0.0,0.036443338,False,Salivary secretion
hsa:05230,0.0,0.0,0.0019716818275483873,0.0060620396580685345,0.0,0.03165725,False,Central carbon metabolism in cancer
hsa:04217,0.0,0.0,0.003290583550977096,0.009674572626535828,0.0,0.039739456,False,Necroptosis
hsa:00430,0.0026497329,1.8292855431366277,0.003342639208967742,0.004139880871506971,0.0,0.016413335,False,Taurine and hypotaurine metabolism
hsa:05160,0.0,0.0,0.00018502738370967744,0.00036605510284636316,0.0,0.0012520517,False,Hepatitis C
hsa:05410,0.0008796535,0.607282881425345,0.004537123149129032,0.006892657485789771,0.0,0.025476541,False,Hypertrophic cardiomyopathy
hsa:05167,2.7655387e-05,0.01909233931803037,0.00022282090403225808,0.000456955721140777,0.0,0.0016082395,False,Kaposi sarcoma-associated herpesvirus infection
hsa:04658,0.00044194388,0.3051030353141287,0.0006565413938709677,0.0006594533244510677,0.0,0.0027459245,False,Th1 and Th2 cell differentiation
hsa:03040,4.2712213e-06,0.0029487060283046765,0.00012230851362258065,0.00020039687596614102,0.0,0.00065361836,False,Spliceosome
hsa:04141,0.0,0.0,0.0004750858829580645,0.0008615035903415301,0.0,0.0025411057,False,Protein processing in endoplasmic reticulum
hsa:04022,0.00018095081,0.12492228962091337,0.004363308696096773,0.00904539327563768,0.0,0.04149948,False,cGMP-PKG signaling pathway
hsa:05030,0.000968731,0.6687789601315244,0.0038750002787161287,0.004610493114645872,0.0,0.01405323,False,Cocaine addiction
hsa:01055,1.2636548e-05,0.008723843286827916,4.038786271935484e-05,7.670140388102777e-05,0.0,0.00039875525,False,Biosynthesis of vancomycin group antibiotics
hsa:03008,0.0,0.0,0.00020133450238709677,0.000364232020967778,0.0,0.0011313232,False,Ribosome biogenesis in eukaryotes
hsa:04660,1.907778e-06,0.001317065095472117,0.0001453971924064516,0.00028335273404143143,0.0,0.0009999376,False,T cell receptor signaling pathway
hsa:00514,0.0005549814,0.38314029754837775,0.0021992651306451615,0.003962903608780527,0.0,0.013462724,False,Other types of O-glycan biosynthesis
hsa:04744,0.00027300962,0.18847656343144034,0.0038144715849677416,0.007851335532339604,0.0,0.03992807,False,Phototransduction
hsa:04972,0.00011250208,0.07766761265514736,0.001276498176796774,0.0018013621433574354,0.0,0.0060148016,False,Pancreatic secretion
hsa:00232,0.00095126324,0.6567198122683642,0.002353996906451613,0.0061727709122059785,0.0,0.033928245,False,Caffeine metabolism
hsa:04721,1.2205857e-05,0.008426508857437294,0.0016053068150161292,0.0044941467915056085,0.0,0.015492404,False,Synaptic vesicle cycle
hsa:04550,4.8383044e-06,0.003340200928257461,0.001062201591725806,0.002558673380116338,0.0,0.0086444365,False,Signaling pathways regulating pluripotency of stem cells
hsa:00531,0.0,0.0,0.0005237750193548387,0.0011445713982677708,0.0,0.005003982,False,Glycosaminoglycan degradation
hsa:04714,1.8804203e-05,0.012981782691420108,0.0010091412091935486,0.0023770332755602857,0.0,0.008199547,False,Thermogenesis
hsa:04915,0.0,0.0,0.0013957813806451612,0.002205708132790343,0.0,0.008959896,False,Estrogen signaling pathway
hsa:04068,0.0007211522,0.49785897056309864,0.0008351197142903225,0.0009447353274026632,0.0,0.002996753,False,FoxO signaling pathway
hsa:00790,0.0,0.0,0.00030233475193548384,0.0006185515108489678,0.0,0.0023864852,False,Folate biosynthesis
hsa:05322,0.0,0.0,0.001282289043196774,0.0035658860919416217,0.0,0.013157936,False,Systemic lupus erythematosus
hsa:05323,6.690802e-05,0.04619102314270859,0.0004625752291935484,0.0007683977804412431,0.0,0.0027023891,False,Rheumatoid arthritis
hsa:05120,0.0,0.0,0.0017365589574193545,0.004947116326007755,0.0,0.016776806,False,Epithelial cell signaling in Helicobacter pylori infection
hsa:05164,0.0,0.0,0.0008366696966354838,0.0021699947776179077,0.0,0.0073280893,False,Influenza A
hsa:00523,0.0,0.0,5.5029267732258074e-05,0.00010055948645587127,0.0,0.0003253367,False,Polyketide sugar unit biosynthesis
hsa:00970,4.146974e-06,0.0028629299149221694,5.1377040370967745e-05,0.0001123735402504045,0.0,0.00045780913,False,Aminoacyl-tRNA biosynthesis
hsa:00532,0.001602643,1.1064102614679066,0.005619795832022579,0.00948171507359272,0.0,0.0389721,False,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate
hsa:04913,0.0007375354,0.5091693750609693,0.005624596775,0.007563402385276846,0.0,0.027840745,False,Ovarian steroidogenesis
hsa:04724,0.00036756214,0.25375240987737335,0.0019551594940322584,0.003935698674095506,0.0,0.016550025,False,Glutamatergic synapse
hsa:00983,0.0005242779,0.36194364460509604,0.0014220686517419352,0.0020247267938941806,0.0,0.007807415,False,Drug metabolism - other enzymes
hsa:05131,0.0,0.0,0.000573538036483871,0.0017294448407235664,0.0,0.0058352826,False,Shigellosis
hsa:04730,0.00062908046,0.43429577031999694,0.0033670352209354847,0.006780027802617832,0.0,0.025120642,False,Long-term depression
hsa:05130,0.0,0.0,0.0001301353477419355,0.00019570056105476126,0.0,0.00079521525,False,Pathogenic Escherichia coli infection
hsa:04122,0.0,0.0,0.00016892002535483867,0.0003165192406494982,0.0,0.0011031536,False,Sulfur relay system
hsa:04010,0.0,0.0,0.00048085281632258064,0.0010406130009650708,0.0,0.0047302144,False,MAPK signaling pathway
hsa:00860,0.00034624993,0.23903918438762992,0.0017848931327741934,0.0029778602159016934,0.0,0.0119564235,False,Porphyrin metabolism
hsa:00785,0.0,0.0,0.00023126385303225808,0.00033964238426110083,0.0,0.0012396753,False,Lipoic acid metabolism
hsa:00561,0.00061747746,0.4262854534472985,0.0025505760693767736,0.006020802295715834,0.0,0.024445787,False,Glycerolipid metabolism
hsa:04918,0.0017773862,1.2270470281100962,0.0035878580903225803,0.004355318057628696,0.0,0.015052224,False,Thyroid hormone synthesis
hsa:04152,1.3376703e-06,0.0009234821144701925,0.00014779695829999993,0.00024780991668026646,0.0,0.00081044476,False,AMPK signaling pathway
hsa:05207,0.0,0.0,8.690290283870969e-05,0.00028050388538705494,0.0,0.0014625638,False,Chemical carcinogenesis - receptor activation
hsa:05412,0.00033303932,0.22991902820546672,0.0019239412909677423,0.0029792360697432924,0.0,0.011418648,False,Arrhythmogenic right ventricular cardiomyopathy
hsa:00311,0.00012718921,0.0878071080658615,0.00044541777164516127,0.0006509433604555939,0.0,0.0020476195,False,Penicillin and cephalosporin biosynthesis
hsa:04066,6.7568453e-06,0.004664696364113027,0.0015543955553096774,0.0029781261598673145,0.0,0.010828889,False,HIF-1 signaling pathway
hsa:03260,0.00035861024,0.24757232234719068,0.0023187316073225803,0.004048321904399562,0.0,0.014248976,False,Virion - Human immunodeficiency virus
hsa:04962,0.00052710203,0.36389332797919705,0.002050442804612903,0.0033315812024449385,0.0,0.014741513,False,Vasopressin-regulated water reabsorption
hsa:05033,0.0029549692,2.0400103112181633,0.009284655877419353,0.01056970100248385,0.0,0.02895779,False,Nicotine addiction
hsa:04966,0.00038360222,0.26482593598815796,0.001313828253129032,0.0021323208656621054,0.0,0.00987562,False,Collecting duct acid secretion
hsa:00900,7.9065685e-05,0.05458426188114829,0.0008878103655635482,0.0017289817412519883,0.0,0.0060329507,False,Terpenoid backbone biosynthesis
hsa:03263,7.757374e-05,0.05355427375681508,0.0010601168170000003,0.0016943844006951563,0.0,0.007062358,False,Virion - Enterovirus
hsa:05223,1.1359e-05,0.007841867565024743,0.0007793193413225807,0.0018931566178020235,0.0,0.0064754607,False,Non-small cell lung cancer
hsa:04974,0.0023980518,1.655533465064636,0.004687683623548386,0.006190504645909883,0.0,0.025989601,False,Protein digestion and absorption
hsa:05020,1.8225612e-05,0.012582343128402654,6.761053588709677e-05,9.45157956656859e-05,0.0,0.000333931,False,Prion disease
hsa:00760,0.00084598456,0.5840389894863746,0.0024500050770967746,0.0056245853875613065,0.0,0.03146074,False,Nicotinate and nicotinamide metabolism
hsa:03022,4.7447586e-05,0.032756200870862055,0.0002556269529935484,0.00040862312816073994,0.0,0.0012572071,False,Basal transcription factors
hsa:03450,3.4568067e-05,0.023864618662989896,0.0004644944829677419,0.000824167566474512,0.0,0.002699914,False,Non-homologous end-joining
hsa:04144,5.7760204e-05,0.03987568186432014,0.0002752558364516129,0.00047289150124821136,0.0,0.0015655251,False,Endocytosis
hsa:05220,4.197641e-05,0.028979086898070282,0.0008324794060374193,0.0015814541988583748,0.0,0.0052790563,False,Chronic myeloid leukemia
hsa:04710,0.0,0.0,0.009521418788258065,0.019095688076211693,0.0,0.060184766,False,Circadian rhythm
hsa:00830,0.0015185969,1.0483876903298817,0.0029418633993548394,0.00342786279445602,0.0,0.011037214,False,Retinol metabolism
hsa:04114,3.5578174e-05,0.024561962207360385,0.0004199110210967741,0.0007018701082489037,0.0,0.003023542,False,Oocyte meiosis
hsa:05146,2.4251021e-05,0.01674208072881714,0.0007088567604838711,0.0015559904545136751,0.0,0.0056129093,False,Amoebiasis
hsa:03264,0.00032270676,0.2227857799329364,0.0006698484624193548,0.0008858972082819833,0.0,0.0030547918,False,Virion - Flavivirus
hsa:05170,0.0,0.0,0.000263883489483871,0.0005457994441640992,0.0,0.0018524226,False,Human immunodeficiency virus 1 infection
hsa:04130,0.0,0.0,0.0005269195672258064,0.0011207504471170816,0.0,0.004502385,False,SNARE interactions in vesicular transport
hsa:04659,0.0005936993,0.4098698198827269,0.0013175139295483868,0.001755020797431804,0.0,0.007021889,False,Th17 cell differentiation
hsa:04672,7.0436494e-05,0.04862696167731843,0.002127811484677419,0.006230243854410281,0.0,0.026946587,False,Intestinal immune network for IgA production
hsa:05215,9.559124e-06,0.006599294343309234,0.0025542143341812902,0.009062171448413767,0.0,0.043359824,False,Prostate cancer
hsa:01522,0.00025276397,0.17449965471871534,0.0021217298937516132,0.004864542168424581,0.0,0.02207236,False,Endocrine resistance
hsa:04370,0.00019047572,0.13149796378138348,0.002739436083096774,0.005684859833644799,0.0,0.02167539,False,VEGF signaling pathway
hsa:04340,0.0011822833,0.8162082104886362,0.0037463065532258063,0.005319158432175591,0.0,0.01744289,False,Hedgehog signaling pathway
hsa:04080,0.0017374365,1.1994671129184005,0.004072659043822581,0.005604234727183838,0.0,0.019569846,False,Neuroactive ligand-receptor interaction
hsa:00020,0.0,0.0,0.0005846663960645162,0.0012360838787848622,0.0,0.004628338,False,Citrate cycle (TCA cycle)
hsa:03015,0.0,0.0,8.620664104032257e-05,0.00019498587920305894,0.0,0.00074387685,False,mRNA surveillance pathway
hsa:00450,0.0004505261,0.31102790833586536,0.0014528878254838706,0.0022539072653775436,0.0,0.010081844,False,Selenocompound metabolism
hsa:05208,0.00015098983,0.10423824725113125,0.00043253989743548385,0.001136163330127603,0.0,0.0060970997,False,Chemical carcinogenesis - reactive oxygen species
hsa:04720,0.0,0.0,0.003042385515709677,0.006773769318385216,0.0,0.022984842,False,Long-term potentiation
hsa:03010,3.884478e-05,0.026817115974339455,7.72125540451613e-05,0.0001136812338342294,0.0,0.00036752116,False,Ribosome
hsa:00520,0.00030177023,0.20833191114772928,0.0007131939763870968,0.0012031377818653504,0.0,0.00523616,False,Amino sugar and nucleotide sugar metabolism
hsa:00650,0.00048911007,0.337664969949818,0.0016040483387096773,0.001996768301063017,0.0,0.006483845,False,Butanoate metabolism
hsa:00140,0.0004121162,0.2845110187341536,0.0025081895833290327,0.004302043739527513,0.0,0.016270136,False,Steroid hormone biosynthesis
hsa:05152,0.0,0.0,2.2636970806451614e-05,7.754905893987978e-05,0.0,0.00036062344,False,Tuberculosis
hsa:04670,1.8399855e-05,0.012702634573964113,0.00035830057167741936,0.000694333570329218,0.0,0.0024823085,False,Leukocyte transendothelial migration
hsa:04728,0.0,0.0,0.0006610647548387096,0.001241767649132628,0.0,0.006080957,False,Dopaminergic synapse
hsa:00920,0.0002174745,0.15013700394136575,0.0016880162078870967,0.0031498573356260142,0.0,0.015785906,False,Sulfur metabolism
hsa:04613,0.00012978207,0.08959713049166043,0.0003697866933870968,0.0006336878135888978,0.0,0.0027623922,False,Neutrophil extracellular trap formation
hsa:04151,0.0,0.0,6.879126816129032e-05,0.00014910548187162037,0.0,0.00068295596,False,PI3K-Akt signaling pathway
hsa:00010,0.000115663664,0.07985026280249319,0.0006989449453967742,0.0014999929261048793,0.0,0.007889064,False,Glycolysis / Gluconeogenesis
hsa:00230,3.7739161e-07,0.000260538341911389,0.0005465680036464516,0.0010972209788416892,0.0,0.0031387268,False,Purine metabolism
hsa:00670,0.0,0.0,0.00012724593943870966,0.000381635155826925,0.0,0.0020637494,False,One carbon pool by folate
hsa:04662,0.00010375028,0.07162566736457746,0.000592749321935484,0.0008030045540552409,0.0,0.0025527852,False,B cell receptor signaling pathway
hsa:04612,0.0,0.0,0.00022291163483870966,0.0003246849822705563,0.0,0.0010980258,False,Antigen processing and presentation
hsa:04390,0.00012990502,0.08968201099321162,0.0007347169438709677,0.0010813069850705282,0.0,0.003277691,False,Hippo signaling pathway
hsa:00563,0.00012657167,0.08738077943692361,0.0005584901182258063,0.0009753515890711475,0.0,0.0048574936,False,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
hsa:00100,0.0001454236,0.10039551122714432,0.0005075631627096775,0.0009794696217315763,0.0,0.00468196,False,Steroid biosynthesis
hsa:04012,0.000112614856,0.07774546937286135,0.002043119567474193,0.004901407762199988,0.0,0.025670024,False,ErbB signaling pathway
hsa:04150,0.0,0.0,5.5043786e-05,0.00019368197282770093,0.0,0.0010120217,False,mTOR signaling pathway
hsa:04146,0.0,0.0,0.0006690096312903226,0.0020323176162218614,0.0,0.007130407,False,Peroxisome
hsa:05135,0.0,0.0,0.00021180742429032252,0.0005540666431972725,0.0,0.0018803999,False,Yersinia infection
hsa:00600,3.8488783e-05,0.026571347744077448,0.0005948743794645161,0.0008397364408363143,0.0,0.0031614306,False,Sphingolipid metabolism
hsa:05204,0.003931958,2.71449017582882,0.005324293003225808,0.005068837199192388,0.0,0.017088229,False,Chemical carcinogenesis - DNA adducts
hsa:03420,5.8836158e-05,0.04061848393968405,0.00018627599335483872,0.00026703460199400074,0.0,0.00092944864,False,Nucleotide excision repair
hsa:05225,0.0,0.0,0.00023232025898064517,0.0004342400102259444,0.0,0.001538433,False,Hepatocellular carcinoma
hsa:04650,0.0010135883,0.6997469155787103,0.0017869226164516129,0.0033011211230330206,0.0,0.012935097,False,Natural killer cell mediated cytotoxicity
hsa:00750,0.0,0.0,0.0009757987319354838,0.0014018111757091642,0.0,0.0042269262,False,Vitamin B6 metabolism
hsa:04061,0.005238162,3.616249026159446,0.011425419868354837,0.01265413457714622,0.0,0.036590017,False,Viral protein interaction with cytokine and cytokine receptor
hsa:04928,0.0,0.0,0.001980469656483871,0.0033979330455961134,0.0,0.010101007,False,Parathyroid hormone synthesis
hsa:00590,0.0003623017,0.25012078087713047,0.0015807114198709677,0.004182114906730299,0.0,0.019259848,False,Arachidonic acid metabolism
hsa:00220,0.00031382078,0.21665120133046623,0.0008687737358064517,0.002089757667871326,0.0,0.010301221,False,Arginine biosynthesis
hsa:04530,3.037707e-06,0.00209712967649869,0.0011047600601258062,0.0023656108085615413,0.0,0.007714073,False,Tight junction
hsa:00601,0.0013614284,0.9398838992925022,0.004744918032096775,0.007664655586898649,0.0,0.026319236,False,Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:05162,0.0,0.0,0.0006124508192903224,0.0015286707813530443,0.0,0.004996175,False,Measles
hsa:00030,6.507802e-05,0.044927653335155526,0.00029714045994000003,0.0004759619743651303,0.0,0.0015197776,False,Pentose phosphate pathway
hsa:05169,0.0,0.0,6.444332583870968e-05,0.00014878673700964373,0.0,0.0007633696,False,Epstein-Barr virus infection
hsa:02010,0.010606652,7.32247207432915,0.02105880219451613,0.02740629997657283,0.0,0.08781337,True,ABC transporters
hsa:04814,0.0,0.0,0.00020667676196774192,0.00046092698004661473,0.0,0.0016413138,False,Motor proteins
hsa:03265,0.00068982237,0.4762299206736067,0.00881726272935484,0.015647909806612893,0.0,0.0507588,False,Virion - Lyssavirus
hsa:04975,0.001882069,1.299316475591034,0.0031089708687096775,0.003382383715402756,0.0,0.014084698,False,Fat digestion and absorption
hsa:00333,3.602106e-05,0.024867715650304618,0.0002099470360967742,0.0003960342186469426,0.0,0.0014302257,False,Prodigiosin biosynthesis
hsa:00052,0.0,0.0,0.0005590384191290322,0.0008383415221555256,0.0,0.0020905554,False,Galactose metabolism
hsa:05168,1.2920795e-05,0.008920077755509629,8.91120633548387e-05,0.00012715013147637663,0.0,0.00041105459,False,Herpes simplex virus 1 infection
hsa:04210,0.0,0.0,0.00023975612240645166,0.000548901743644664,0.0,0.0023441892,False,Apoptosis
hsa:04935,0.0,0.0,0.0006455062238709678,0.0010427417425981492,0.0,0.0040167617,False,Growth hormone synthesis
hsa:04024,0.0,0.0,0.00042622954425387095,0.002066903984995591,0.0,0.011544314,False,cAMP signaling pathway
hsa:04742,0.013411993,9.259184161373264,0.023288621257548388,0.02754407824182202,0.0,0.106285796,True,Taste transduction
hsa:05218,0.00017724762,0.12236573309761696,0.0004684699788064516,0.0007370213901591483,0.0,0.0033304137,False,Melanoma
hsa:05212,0.0007173547,0.4952373056209223,0.00213783386783871,0.003415654527684567,0.0,0.014837459,False,Pancreatic cancer
hsa:04810,3.2944867e-05,0.022744016547350476,3.43732299883871e-05,3.7711840985725014e-05,0.0,0.00014430744,False,Regulation of actin cytoskeleton
hsa:05219,0.0007439571,0.5136026984998565,0.0018363767475483871,0.002604440624312977,0.0,0.009923382,False,Bladder cancer
hsa:01040,0.0,0.0,0.0016027001170967744,0.003810960668199895,0.0,0.013389002,False,Biosynthesis of unsaturated fatty acids
hsa:04211,0.0,0.0,0.0001859745037096774,0.00032932174190514625,0.0,0.001121006,False,Longevity regulating pathway
