,median,median_perc,mean,std,min,max,median_over_std,names,genelist,limma
hsa:04622,5.102424e-05,0.014548313979402663,0.0015084872714908198,0.0030624519634479563,0.0,0.026318599,False,RIG-I-like receptor signaling pathway,,
hsa:00280,0.0,0.0,0.00027988819775438844,0.0006623135229797021,0.0,0.005811622,False,Valine,,
hsa:04620,0.0,0.0,0.00027640645754074014,0.0006530569423688649,0.0,0.004452428,False,Toll-like receptor signaling pathway,,
hsa:00524,1.6527703e-07,4.712470241640352e-05,0.0008827946581603872,0.0036191552238789668,0.0,0.040256254,False,Neomycin,,
hsa:05134,0.0,0.0,7.123326839192112e-05,0.00018251164488796494,0.0,0.0015215563,False,Legionellosis,,
hsa:05200,0.0,0.0,0.00022881461559580383,0.000668208559307465,0.0,0.0049723564,False,Pathways in cancer,,
hsa:04022,0.0,0.0,0.00012033355951628113,0.00031083300119982046,0.0,0.0025513628,False,cGMP-PKG signaling pathway,,
hsa:04919,0.0,0.0,0.0002503524410355246,0.000790779745989259,0.0,0.007059929,False,Thyroid hormone signaling pathway,,
hsa:03264,4.1620224e-06,0.0011866988839913542,0.00012183522308605354,0.0002793272031351442,0.0,0.0021060735,False,Virion - Flavivirus,,
hsa:04936,4.889458e-06,0.0013941093522040148,0.0005229203815572697,0.0014099153759005183,0.0,0.014402629,False,Alcoholic liver disease,,
hsa:03060,5.0690446e-06,0.0014453140784928022,0.0008968831307887987,0.0032286384162220055,0.0,0.043121304,False,Protein export,,
hsa:04966,0.0,0.0,8.914182166122083e-05,0.00023091256519245515,0.0,0.0022436911,False,Collecting duct acid secretion,,
hsa:04929,1.6875714e-06,0.0004811697065916146,0.0001569317674823256,0.00035558077836297806,0.0,0.0026460013,False,GnRH secretion,,
hsa:05231,0.0,0.0,0.0009810682436790698,0.002614154447658367,0.0,0.014499581,False,Choline metabolism in cancer,,
hsa:05150,2.3414584e-06,0.0006676095905183456,0.0021197980672150053,0.0052459121871047424,0.0,0.029804852,False,Staphylococcus aureus infection,,
hsa:05160,0.0,0.0,0.00013746420418343685,0.00048430037811965625,0.0,0.0022715637,False,Hepatitis C,,
hsa:00980,0.0,0.0,0.00015491219880085961,0.00035830424115405093,0.0,0.0031419648,False,Metabolism of xenobiotics by cytochrome P450,,
hsa:04913,0.0,0.0,0.0028042436235995944,0.006578798988968668,0.0,0.059723847,False,Ovarian steroidogenesis,,
hsa:04964,0.0,0.0,0.0001752907312933539,0.0005023846234904967,0.0,0.005372986,False,Proximal tubule bicarbonate reclamation,,
hsa:00480,0.0,0.0,0.00016819926199717082,0.0003565340131214381,0.0,0.0025687127,False,Glutathione metabolism,,
hsa:00565,5.845558e-05,0.016667178809289286,0.003366249048370176,0.007611263761085179,0.0,0.07008977,False,Ether lipid metabolism,,
hsa:05225,4.5249426e-06,0.0012901767019670382,0.0006223428056423408,0.0016335540381525362,0.0,0.014819208,False,Hepatocellular carcinoma,,
hsa:00500,0.0,0.0,0.0005100972782898514,0.0018948984901140374,0.0,0.023614366,False,Starch and sucrose metabolism,,
hsa:05022,6.480684e-07,0.00018478085246010752,9.640186698681997e-06,2.7350173730495736e-05,0.0,0.00031803304,False,Pathways of neurodegeneration - multiple diseases,,
hsa:04710,2.6383736e-07,7.522676972310989e-05,0.0007625317230450294,0.001971249745844799,0.0,0.015574493,False,Circadian rhythm,,
hsa:03440,4.382021e-05,0.012494261035997016,0.0036947492319868553,0.008644980975738141,0.0,0.061174802,False,Homologous recombination,,
hsa:05140,1.5019652e-06,0.0004282486386026782,0.00016919467616227505,0.00038755669963918806,0.0,0.0034763643,False,Leishmaniasis,,
hsa:02010,0.0,0.0,0.0018891584874953637,0.004361545886375675,0.0,0.031303786,False,ABC transporters,,
hsa:00532,1.7829712e-05,0.0050837062607561306,0.0010228691110801711,0.0038330948954298618,0.0,0.05471307,False,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,,
hsa:05216,1.0019487e-05,0.002856811640673987,0.0009383260936669304,0.0028972937390051717,0.0,0.030333832,False,Thyroid cancer,,
hsa:05014,3.8723022e-07,0.0001104092255538381,1.886666259960342e-05,7.076638102864468e-05,0.0,0.00050887925,False,Amyotrophic lateral sclerosis,,
hsa:05222,3.643557e-05,0.010388711568825018,0.0006389387304530941,0.0013383820003352793,0.0,0.011019851,False,Small cell lung cancer,,
hsa:03082,5.156434e-07,0.00014702310283517636,0.0003667468280027883,0.0010303615963954155,0.0,0.0066470946,False,ATP-dependent chromatin remodeling,,
hsa:05161,6.8262267e-09,1.9463315735066646e-06,0.000528683607415039,0.0017979470674591438,0.0,0.00964277,False,Hepatitis B,,
hsa:00010,0.0,0.0,0.0002790835127216079,0.0006373882481064244,0.0,0.0055560814,False,Glycolysis / Gluconeogenesis,,
hsa:05032,0.0,0.0,0.0008137716760387455,0.0025795819347104675,0.0,0.030509325,False,Morphine addiction,,
hsa:05206,2.1806893e-06,0.0006217702140771486,0.0011804974611265618,0.004297827891274403,0.0,0.029612327,False,MicroRNAs in cancer,,
hsa:04148,1.5840175e-07,4.5164384494249126e-05,0.0003154748568694703,0.0007799533236551529,0.0,0.005943725,False,Efferocytosis,,
hsa:00531,4.1027488e-07,0.00011697984667878933,0.00017575114664051563,0.0004348191986297933,0.0,0.006061162,False,Glycosaminoglycan degradation,,
hsa:00650,0.0,0.0,0.0003107304267516983,0.001094490951523701,0.0,0.012821988,False,Butanoate metabolism,,
hsa:00640,1.1054945e-05,0.003152047161996486,0.00020845752574286743,0.0004985437944002091,0.0,0.0070831794,False,Propanoate metabolism,,
hsa:04725,1.4414377e-06,0.0004109907024847018,4.525534717785238e-05,9.85521167238007e-05,0.0,0.0007076148,False,Cholinergic synapse,,
hsa:00533,5.575249e-06,0.0015896458813566005,0.0005631709169524994,0.0013890450015581499,0.0,0.007950561,False,Glycosaminoglycan biosynthesis - keratan sulfate,,
hsa:00511,2.1579685e-06,0.0006152919337095584,0.0003581475938020405,0.001489781999348536,0.0,0.015479636,False,Other glycan degradation,,
hsa:00790,0.0005343776,0.15236470172529068,0.002846871102189078,0.005059947677107636,0.0,0.038232256,False,Folate biosynthesis,,
hsa:03020,0.0,0.0,0.00021611905859604034,0.0008925103563407053,0.0,0.012411191,False,RNA polymerase,,
hsa:05010,0.0,0.0,1.6917269210720926e-05,6.182857428840647e-05,0.0,0.00074202765,False,Alzheimer disease,,
hsa:05100,0.0,0.0,0.0001584446443346411,0.00040514313734024845,0.0,0.0031978376,False,Bacterial invasion of epithelial cells,,
hsa:00220,4.67281e-06,0.0013323374742297497,0.0002987003734900485,0.0006730847256312751,0.0,0.0051673213,False,Arginine biosynthesis,,
hsa:03008,3.4355369e-06,0.0009795593135541792,0.00548256371050727,0.011545646848401923,0.0,0.061460633,False,Ribosome biogenesis in eukaryotes,,
hsa:05016,0.0,0.0,1.0499542454050753e-05,4.0643337626613994e-05,0.0,0.0004484422,False,Huntington disease,,
hsa:04721,0.0,0.0,2.1517597948012147e-05,6.48888994698222e-05,0.0,0.0009170541,False,Synaptic vesicle cycle,,
hsa:04750,7.3154645e-08,2.0858257653847255e-05,0.00013690424287277037,0.0006643741918584444,0.0,0.007511762,False,Inflammatory mediator regulation of TRP channels,,
hsa:04024,0.0,0.0,0.00021028730482399493,0.0008331742888313884,0.0,0.00609425,False,cAMP signaling pathway,,
hsa:04915,7.156831e-07,0.00020405953030465978,0.00023604215780436604,0.0005994049806586887,0.0,0.0068219895,False,Estrogen signaling pathway,,
hsa:04744,5.097824e-08,1.4535198204565987e-05,0.00032409250163024456,0.0011349200819018536,0.0,0.00862993,False,Phototransduction,,
hsa:00564,0.0,0.0,0.0003765100130460566,0.0013908067933951396,0.0,0.0136260735,False,Glycerophospholipid metabolism,,
hsa:04928,8.786657e-06,0.002505300321284869,0.0007747592215888566,0.002012678019950456,0.0,0.01988016,False,Parathyroid hormone synthesis,,
hsa:05034,6.974265e-06,0.0019885410737241495,0.0005128948471702738,0.0009119633161403688,0.0,0.004882253,False,Alcoholism,,
hsa:00600,2.9194364e-06,0.0008324058798347017,0.00019913781353707793,0.0004190382193231854,0.0,0.0033347798,False,Sphingolipid metabolism,,
hsa:00910,0.008325776,2.3738913773174315,0.026324961824858047,0.04899216498796716,0.0,0.3171887,False,Nitrogen metabolism,,
hsa:04141,0.0,0.0,0.00023928298383043086,0.00046392561534823093,0.0,0.0024053229,False,Protein processing in endoplasmic reticulum,,
hsa:04924,3.3421204e-06,0.0009529238835535192,9.82335278266794e-05,0.00028800122338979887,0.0,0.0028575093,False,Renin secretion,,
hsa:04072,0.0,0.0,0.00012511372050715472,0.00040101086329879463,0.0,0.002904762,False,Phospholipase D signaling pathway,,
hsa:04666,6.733194e-07,0.00019198055746882294,0.000249998896854838,0.0009349023989107403,0.0,0.010667562,False,Fc gamma R-mediated phagocytosis,,
hsa:00440,5.3064596e-06,0.001513007158554747,0.00024081210736873757,0.001067607471768305,0.0,0.013342392,False,Phosphonate and phosphinate metabolism,,
hsa:04658,0.0,0.0,0.00019043030036012951,0.0007374609423784293,0.0,0.007047276,False,Th1 and Th2 cell differentiation,,
hsa:05017,0.0,0.0,1.376694479482901e-05,4.068472586209584e-05,0.0,0.000370035,False,Spinocerebellar ataxia,,
hsa:03260,9.718688e-07,0.0002771046163389262,0.00028703488807143906,0.0007936494821352225,0.0,0.009196985,False,Virion - Human immunodeficiency virus,,
hsa:04260,0.0,0.0,5.174571828237615e-06,1.4005772489930075e-05,0.0,0.00013092748,False,Cardiac muscle contraction,,
hsa:04978,0.0,0.0,0.00014999495200764202,0.0005146206089683459,0.0,0.006954476,False,Mineral absorption,,
hsa:04664,0.0,0.0,0.0002634631214308191,0.0007854369797006673,0.0,0.008557493,False,Fc epsilon RI signaling pathway,,
hsa:05214,1.2236496e-06,0.0003488937528823648,0.001877601992533807,0.006026119756278212,0.0,0.042316366,False,Glioma,,
hsa:00240,0.0,0.0,7.688004835980589e-05,0.00025757154323258734,0.0,0.00338768,False,Pyrimidine metabolism,,
hsa:05410,0.0,0.0,5.760481881605151e-05,0.00012512751328138676,0.0,0.0013014989,False,Hypertrophic cardiomyopathy,,
hsa:00430,9.411371e-06,0.0026834222378352883,0.0010903326701840045,0.0034841768865165506,0.0,0.03727957,False,Taurine and hypotaurine metabolism,,
hsa:05167,3.823849e-07,0.00010902770107271542,0.0020431280122034773,0.006277227902903506,0.0,0.030433858,False,Kaposi sarcoma-associated herpesvirus infection,,
hsa:00920,3.1361835e-06,0.0008942060137499741,0.001754862057001718,0.005733556000250922,0.0,0.08454187,False,Sulfur metabolism,,
hsa:04115,4.94667e-05,0.014104219545943607,0.002562130336693795,0.00460920221034539,0.0,0.03585933,False,p53 signaling pathway,,
hsa:04217,4.7142498e-07,0.0001344153019579247,0.00043808724640881976,0.0007980204812445944,0.0,0.0032926816,False,Necroptosis,,
hsa:04726,4.833672e-07,0.0001378203338833606,8.623483218842661e-05,0.0002401010576509988,0.0,0.0015679296,False,Serotonergic synapse,,
hsa:04066,0.0,0.0,0.00020770208753843048,0.0007020981362474338,0.0,0.005003788,False,HIF-1 signaling pathway,,
hsa:05145,0.0,0.0,4.945928792756929e-05,0.00010992815380607987,0.0,0.00061602367,False,Toxoplasmosis,,
hsa:00513,7.9869534e-07,0.00022772844005527104,0.00033958774631860227,0.0015433400712997725,0.0,0.018790007,False,Various types of N-glycan biosynthesis,,
hsa:04610,0.0,0.0,8.267123930924168e-05,0.00025959331635057873,0.0,0.0028801798,False,Complement and coagulation cascades,,
hsa:05224,6.9148086e-08,1.97158853557199e-05,0.0010432927220443192,0.002675515649888174,0.0,0.021047637,False,Breast cancer,,
hsa:03013,5.2001968e-05,0.014827089203305133,0.005545380511118414,0.015525334244118824,0.0,0.10864937,False,Nucleocytoplasmic transport,,
hsa:00604,7.891495e-06,0.002250066772712072,0.00037131348163120325,0.0012537712383253125,0.0,0.012840151,False,Glycosphingolipid biosynthesis - ganglio series,,
hsa:05110,9.596606e-07,0.0002736237467223803,7.568753296167753e-05,0.0001657271518508162,0.0,0.001449879,False,Vibrio cholerae infection,,
hsa:04137,0.0,0.0,0.0004598766522999657,0.0013300604611856664,0.0,0.009191893,False,Mitophagy - animal,,
hsa:04550,1.0336288e-07,2.9471396968486348e-05,0.0003629675042538324,0.0016546275201471498,0.0,0.014108767,False,Signaling pathways regulating pluripotency of stem cells,,
hsa:03268,1.2151895e-07,3.4648156230202214e-05,9.891202072783205e-05,0.0003147293333220769,0.0,0.0023639356,False,Virion - Orthopoxvirus,,
hsa:04152,0.0,0.0,0.0015415739099621233,0.006527264106346104,0.0,0.052815646,False,AMPK signaling pathway,,
hsa:05146,4.4774416e-07,0.00012766329536949305,0.0002211154663896099,0.0005596505523024691,0.0,0.003267491,False,Amoebiasis,,
hsa:05142,0.0,0.0,3.499980766067237e-05,7.766465336974633e-05,0.0,0.00059318094,False,Chagas disease,,
hsa:04061,1.084732e-06,0.0003092847971768989,0.0005017219861436607,0.0016090904250678892,0.0,0.014532134,False,Viral protein interaction with cytokine and cytokine receptor,,
hsa:04213,3.308217e-08,9.432571583231332e-06,2.3829527358159384e-05,7.30848764083896e-05,0.0,0.00080442394,False,Longevity regulating pathway - multiple species,,
hsa:04130,0.0,0.0,0.0008783561889170042,0.002103179673837327,0.0,0.015869886,False,SNARE interactions in vesicular transport,,
hsa:04270,0.0,0.0,3.700475606731546e-06,8.059522521764516e-06,0.0,4.5523724e-05,False,Vascular smooth muscle contraction,,
hsa:04360,2.3875592e-07,6.807541060094464e-05,6.911737171742666e-06,2.3687090337083712e-05,0.0,0.0001648241,False,Axon guidance,,
hsa:00261,0.0,0.0,2.460132129921034e-05,7.02442475870508e-05,0.0,0.00080984243,False,Monobactam biosynthesis,,
hsa:00760,4.5003835e-06,0.0012831742753193988,0.0009175800143143879,0.002791233133358605,0.0,0.03564524,False,Nicotinate and nicotinamide metabolism,,
hsa:04010,0.0,0.0,6.299339567715873e-05,0.000189966012982126,0.0,0.0021397748,False,MAPK signaling pathway,,
hsa:05213,0.0,0.0,0.00033420083535691606,0.0010166397057419319,0.0,0.008389166,False,Endometrial cancer,,
hsa:05320,0.0,0.0,0.00038041873648993906,0.0008662528509298074,0.0,0.008136043,False,Autoimmune thyroid disease,,
hsa:05135,0.0,0.0,6.740376598488273e-05,0.00025663753789414805,0.0,0.0021644328,False,Yersinia infection,,
hsa:04120,0.0,0.0,0.0005033562998084591,0.0017236519311558008,0.0,0.008908784,False,Ubiquitin mediated proteolysis,,
hsa:00510,3.91076e-06,0.001115057556527814,0.0007820181762582955,0.002337529009137281,0.0,0.032614432,False,N-Glycan biosynthesis,,
hsa:03460,6.882222e-06,0.0019622972636525807,0.0007142015244948136,0.0019993944589891395,0.0,0.022892876,False,Fanconi anemia pathway,,
hsa:04071,0.0,0.0,0.00017217760935476812,0.0005991129016119314,0.0,0.0068166503,False,Sphingolipid signaling pathway,,
hsa:05012,3.732011e-07,0.00010640916513912704,8.079251216656828e-05,0.00024669267576106865,0.0,0.0023346967,False,Parkinson disease,,
hsa:05143,0.0,0.0,0.00026981559481679875,0.001152361671474139,0.0,0.01227501,False,African trypanosomiasis,,
hsa:04520,0.0,0.0,8.454983744471645e-06,2.6188772169329522e-05,0.0,0.0003925662,False,Adherens junction,,
hsa:00030,7.628487e-07,0.00021750764747067563,0.00024518602035922645,0.0005177582823370276,0.0,0.003717639,False,Pentose phosphate pathway,,
hsa:04218,0.0,0.0,8.434756389805264e-05,0.00027381662340282266,0.0,0.0021103073,False,Cellular senescence,,
hsa:04650,5.705556e-06,0.0016267997350879646,4.1563047546349834e-05,7.832644966282655e-05,0.0,0.0005891238,False,Natural killer cell mediated cytotoxicity,,
hsa:05417,9.210391e-06,0.0026261177068206106,0.00018931513477438825,0.0004605782774984224,0.0,0.0032354677,False,Lipid and atherosclerosis,,
hsa:00534,2.7132846e-06,0.0007736267365526261,0.00046177901758717884,0.001447529227036824,0.0,0.014954621,False,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,,
hsa:00380,0.0,0.0,0.00033814134807907487,0.0010084395191842946,0.0,0.0110794045,False,Tryptophan metabolism,,
hsa:04064,2.5350569e-06,0.0007228094673600465,0.0002549586382494855,0.0010865724939365107,0.0,0.01841859,False,NF-kappa B signaling pathway,,
hsa:05144,0.0,0.0,0.0011435123924901475,0.0036700938006377914,0.0,0.025041958,False,Malaria,,
hsa:04070,8.554589e-07,0.00024391318074849178,0.0007329163656127593,0.002553800738811447,0.0,0.01819345,False,Phosphatidylinositol signaling system,,
hsa:00620,0.0,0.0,0.00022734245139308386,0.0005692951791135824,0.0,0.008377256,False,Pyruvate metabolism,,
hsa:04012,0.0,0.0,0.00016465914596267345,0.00033725319102753074,0.0,0.002737376,False,ErbB signaling pathway,,
hsa:04922,0.0,0.0,7.662159678900051e-05,0.0001830562969244226,0.0,0.0015888845,False,Glucagon signaling pathway,,
hsa:04114,7.9409847e-07,0.00022641775501454337,0.00010728326254607224,0.00026321168357545233,0.0,0.0017390936,False,Oocyte meiosis,,
hsa:04330,0.0,0.0,0.0022738638827709823,0.005408384632624233,0.0,0.046407938,False,Notch signaling pathway,,
hsa:04730,0.0,0.0,4.145054199479526e-05,0.0001523520752125925,0.0,0.0011812809,False,Long-term depression,,
hsa:00330,0.0,0.0,0.00016503094763414047,0.0003378628476973742,0.0,0.0025579175,False,Arginine and proline metabolism,,
hsa:00340,4.3208238e-05,0.012319772189076355,0.0028661303598457944,0.007705424853553197,0.0,0.08487275,False,Histidine metabolism,,
hsa:05202,3.0528085e-05,0.008704336718584985,0.010082086044248291,0.019407924485594037,0.0,0.115559995,False,Transcriptional misregulation in cancer,,
hsa:05219,1.6134269e-05,0.004600292159964421,0.0019126911365514054,0.004050992975870759,0.0,0.042852998,False,Bladder cancer,,
hsa:04723,0.0,0.0,1.4670617903316484e-05,3.770674960796172e-05,0.0,0.0002761398,False,Retrograde endocannabinoid signaling,,
hsa:04962,0.0,0.0,0.0001256000895838129,0.00041502465271171985,0.0,0.0030566466,False,Vasopressin-regulated water reabsorption,,
hsa:00515,0.0,0.0,0.00015365830899614254,0.0005693857993170905,0.0,0.008836168,False,Mannose type O-glycan biosynthesis,,
hsa:01055,0.0,0.0,3.601937241683456e-05,0.0001474582199328175,0.0,0.002196473,False,Biosynthesis of vancomycin group antibiotics,,
hsa:01522,4.6223945e-06,0.0013179627275715226,0.001705140931436267,0.005046580606182748,0.0,0.029852495,False,Endocrine resistance,,
hsa:05230,1.6674627e-05,0.004754362026468695,0.0018563338214604343,0.003950230443635095,0.0,0.024665687,False,Central carbon metabolism in cancer,,
hsa:04810,0.0,0.0,4.1437869308630997e-05,0.00013366464788532192,0.0,0.00094443833,False,Regulation of actin cytoskeleton,,
hsa:00020,2.2591257e-06,0.000644134434977137,0.0006396940587975774,0.0024364764528455687,0.0,0.0267561,False,Citrate cycle (TCA cycle),,
hsa:04310,6.359569e-07,0.00018132755448327267,0.00012097149430273815,0.000288768330914966,0.0,0.0016988234,False,Wnt signaling pathway,,
hsa:04015,0.0,0.0,0.00012463095343460316,0.00030572558567716444,0.0,0.0018639932,False,Rap1 signaling pathway,,
hsa:00900,0.0,0.0,0.00030750867136619117,0.0010306142632448172,0.0,0.011871053,False,Terpenoid backbone biosynthesis,,
hsa:03250,3.6622168e-06,0.0010441915424324456,0.0005085866170894725,0.0016832563601522734,0.0,0.014359617,False,Viral life cycle - HIV-1,,
hsa:00053,0.0,0.0,0.00011569324985994546,0.000504803498904859,0.0,0.008141737,False,Ascorbate and aldarate metabolism,,
hsa:04613,0.0,0.0,0.001405007514338616,0.006135883469619947,0.0,0.055846747,False,Neutrophil extracellular trap formation,,
hsa:00061,1.0138824e-05,0.002890837667232343,0.0006612212484405356,0.0019224754612859373,0.0,0.021550786,False,Fatty acid biosynthesis,,
hsa:00970,0.0,0.0,0.0035106630723122953,0.00822198946376535,0.0,0.034605086,False,Aminoacyl-tRNA biosynthesis,,
hsa:04930,0.0004725767,0.1347436867447703,0.007228020537982262,0.01477675083237814,0.0,0.12025489,False,Type II diabetes mellitus,,
hsa:05205,0.0,0.0,0.00024583474469484323,0.0005341412395367903,0.0,0.0033146732,False,Proteoglycans in cancer,,
hsa:00520,0.0,0.0,0.00027731902188939746,0.0012947138158958835,0.0,0.016844265,False,Amino sugar and nucleotide sugar metabolism,,
hsa:05171,4.806818e-09,1.3705465775843866e-06,0.09751374598987356,0.1971663329488978,0.0,0.60067874,False,Coronavirus disease - COVID-19,,
hsa:05152,0.0,0.0,0.00021413036136053588,0.0006581834407891747,0.0,0.005714292,False,Tuberculosis,,
hsa:04068,0.0,0.0,0.00044421865614866434,0.001443728780851887,0.0,0.012488037,False,FoxO signaling pathway,,
hsa:04210,3.7770027e-07,0.00010769199341460373,0.0007519412248664603,0.0019789243575857682,0.0,0.028681414,False,Apoptosis,,
hsa:04110,3.866666e-07,0.00011024852309702402,0.0003834808004804245,0.0011931380571935074,0.0,0.008926855,False,Cell cycle,,
hsa:05321,0.0,0.0,0.00032138672226397357,0.0010589724075021692,0.0,0.008922964,False,Inflammatory bowel disease,,
hsa:00310,2.1656451e-06,0.0006174807284293677,0.0005630599474409207,0.00170886876795923,0.0,0.016918346,False,Lysine degradation,,
hsa:00562,3.8015535e-06,0.0010839199942516953,0.00033873461310172297,0.0008159502961424246,0.0,0.005722004,False,Inositol phosphate metabolism,,
hsa:05130,1.8624287e-05,0.005310259886644217,0.00010262268827158744,0.00017629597349653016,0.0,0.0012699306,False,Pathogenic Escherichia coli infection,,
hsa:04625,0.0,0.0,3.603232790439131e-05,9.724673792927741e-05,0.0,0.0007859053,False,C-type lectin receptor signaling pathway,,
hsa:04724,1.1122853e-07,3.171409467161899e-05,0.00019082678827521136,0.000555539051929243,0.0,0.0047321646,False,Glutamatergic synapse,,
