,median,median_perc,mean,std,min,max,median_over_std,names,genelist,limma
hsa:04935,0.0,0.0,0.0002473662054944709,0.000871452087786895,0.0,0.00952546,False,Growth hormone synthesis,,
hsa:05165,4.1340523e-06,0.0010206380470953313,0.00018643378868045857,0.0003794346071502008,0.0,0.0013516691,False,Human papillomavirus infection,,
hsa:05310,1.25738455e-05,0.003104301586992119,0.0008345714766036629,0.0021052881928518234,0.0,0.019582815,False,Asthma,,
hsa:00100,9.25550175e-05,0.02285050247430934,0.001595526134279112,0.004198448058916179,0.0,0.04327899,False,Steroid biosynthesis,,
hsa:03022,0.0,0.0,6.553699665966302e-05,0.00023651105446094868,0.0,0.0032079623,False,Basal transcription factors,,
hsa:04390,1.45133315e-06,0.00035831327820906274,5.7813186808641056e-05,0.00012788526463898705,0.0,0.0008250806,False,Hippo signaling pathway,,
hsa:00400,5.3512207e-06,0.0013211394168438826,9.493514125867212e-05,0.00014730286290181265,0.0,0.0014873114,False,Phenylalanine,,
hsa:04927,2.6855078e-06,0.0006630132464582704,0.00040777404904780213,0.0019048615384194584,0.0,0.02208699,False,Cortisol synthesis and secretion,,
hsa:04923,0.0,0.0,0.00033661084317829676,0.00070292121720966,0.0,0.004727851,False,Regulation of lipolysis in adipocytes,,
hsa:05033,0.0,0.0,0.0008008552907124177,0.002287733293349111,0.0,0.009473436,False,Nicotine addiction,,
hsa:04261,9.421563000000001e-08,2.326048381367994e-05,2.892384473379486e-06,5.985464409752289e-06,0.0,6.6794935e-05,False,Adrenergic signaling in cardiomyocytes,,
hsa:00040,1.68112425e-06,0.00041504539539681285,0.00012054008336121796,0.0003641613860467756,0.0,0.0037374175,False,Pentose and glucuronate interconversions,,
hsa:04340,2.47304845e-06,0.0006105600890390614,0.00010986545005420027,0.00023688309346935432,0.0,0.0020271195,False,Hedgehog signaling pathway,,
hsa:05212,0.0,0.0,0.00025130561090622703,0.0004146206439667278,0.0,0.0019445753,False,Pancreatic cancer,,
hsa:04211,1.7196253999999998e-06,0.0004245507755166832,0.00028148606958597436,0.0007390689219374442,0.0,0.0041319635,False,Longevity regulating pathway,,
hsa:04151,0.0,0.0,4.9459313994717395e-05,0.00016750000172545442,0.0,0.0011915466,False,PI3K-Akt signaling pathway,,
hsa:04392,4.66443275e-06,0.0011515813510069783,0.00023382062177237445,0.0004858647575333528,0.0,0.004090121,False,Hippo signaling pathway - multiple species,,
hsa:03430,7.295091e-05,0.018010530325469582,0.0010000796444757506,0.0016219679706047443,0.0,0.011971392,False,Mismatch repair,,
hsa:04622,3.96073415e-05,0.009778482889342709,0.0016797715341859893,0.0029416826983740905,0.0,0.0197176,False,RIG-I-like receptor signaling pathway,,
hsa:00280,1.04077977e-06,0.0002569535542424386,0.0002987487444671064,0.0006918066481822289,0.0,0.005075014,False,Valine,,
hsa:04620,0.0,0.0,0.000143029483696531,0.00042864435766075995,0.0,0.0028151642,False,Toll-like receptor signaling pathway,,
hsa:00524,0.0,0.0,0.00040883736320659333,0.0020922581398051766,0.0,0.02662408,False,Neomycin,,
hsa:05134,2.09905315e-06,0.0005182260291591627,4.71566702221978e-05,7.3041400532572e-05,0.0,0.00037889607,False,Legionellosis,,
hsa:05200,9.95457675e-06,0.002457641809171255,0.00030696897857152,0.0008396382823622034,0.0,0.0049723564,False,Pathways in cancer,,
hsa:04022,0.0,0.0,0.00015891365137875833,0.00038570880062582656,0.0,0.0025513628,False,cGMP-PKG signaling pathway,,
hsa:04919,0.0,0.0,3.6441535384494495e-05,0.0002200046730770408,0.0,0.0036931755,False,Thyroid hormone signaling pathway,,
hsa:03264,1.217661975e-05,0.0030062322631628155,0.0001634237364020238,0.0003340105409379114,0.0,0.0021060735,False,Virion - Flavivirus,,
hsa:04936,2.54589585e-05,0.00628545064234458,0.0005236410584602198,0.0010913084318243138,0.0,0.01229102,False,Alcoholic liver disease,,
hsa:03060,6.0922580499999995e-05,0.015040908791968623,0.0010749339051979313,0.0027692835996625943,0.0,0.043121304,False,Protein export,,
hsa:04966,0.0,0.0,9.403941261807221e-05,0.000269661321957633,0.0,0.0022436911,False,Collecting duct acid secretion,,
hsa:04929,2.5060691499999997e-06,0.000618712424886801,0.00015046230568263738,0.00023917543312935478,0.0,0.0014898982,False,GnRH secretion,,
hsa:05231,0.0,0.0,0.0002782071990468867,0.0010007655994793635,0.0,0.011167305,False,Choline metabolism in cancer,,
hsa:05150,0.0,0.0,0.0015615794513767398,0.00408740228501627,0.0,0.022895409,False,Staphylococcus aureus infection,,
hsa:05160,0.0,0.0,0.00021950743808232427,0.0006329960261712938,0.0,0.0022715637,False,Hepatitis C,,
hsa:00980,5.6488535e-05,0.01394620673900915,0.0002573997535738829,0.0004427404543320166,0.0,0.0031419648,False,Metabolism of xenobiotics by cytochrome P450,,
hsa:04913,9.8715835e-05,0.024371519695526096,0.0029404333679432224,0.0069201429266123726,0.0,0.059723847,False,Ovarian steroidogenesis,,
hsa:04964,6.38200885e-08,1.575626183831569e-05,0.00010562498956153294,0.00035579433981877006,0.0,0.005372986,False,Proximal tubule bicarbonate reclamation,,
hsa:00480,5.2828221500000006e-06,0.001304252798719542,0.00012394298095128208,0.0001977966451055297,0.0,0.0012407172,False,Glutathione metabolism,,
hsa:00565,9.4887235e-06,0.002342629342755915,0.0027947697586593405,0.007291666281266005,0.0,0.07008977,False,Ether lipid metabolism,,
hsa:05225,1.8568466500000002e-05,0.0045842872829923035,0.0009193476414658702,0.0021185734459892233,0.0,0.014819208,False,Hepatocellular carcinoma,,
hsa:00500,0.0,0.0,0.0005484936520035221,0.0019474952945475739,0.0,0.023614366,False,Starch and sucrose metabolism,,
hsa:05022,2.5021428500000004e-06,0.000617743077894188,9.416259492722522e-06,2.7479999171544723e-05,0.0,0.00031803304,False,Pathways of neurodegeneration - multiple diseases,,
hsa:04710,0.0,0.0,0.0006934956829632109,0.0018622837992609974,0.0,0.013193328,False,Circadian rhythm,,
hsa:03440,0.000126662795,0.031271222119864404,0.004180873021400364,0.009260467161080137,0.0,0.061174802,False,Homologous recombination,,
hsa:05140,3.77892435e-07,9.329620645353216e-05,0.0001136627388263059,0.00040079018646475877,0.0,0.0034763643,False,Leishmaniasis,,
hsa:02010,0.0,0.0,0.0020334636125035016,0.0047947561421858775,0.0,0.031303786,False,ABC transporters,,
hsa:00532,1.8497958000000003e-05,0.004566879748563284,0.0007109147435982413,0.0020585307057791997,0.0,0.019419162,False,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,,
hsa:05216,3.9959079e-05,0.009865321818567236,0.0009059894468595416,0.0028131680806694087,0.0,0.030333832,False,Thyroid cancer,,
hsa:05014,0.0,0.0,4.184472893109524e-06,9.818001894781947e-06,0.0,8.2532686e-05,False,Amyotrophic lateral sclerosis,,
hsa:05222,0.00033673337,0.08313462535261822,0.001081352973076759,0.0016629975890543683,0.0,0.011019851,False,Small cell lung cancer,,
hsa:03082,1.4525786e-09,3.58620761899038e-07,0.00031418330125198397,0.0008277847135618036,0.0,0.0042901654,False,ATP-dependent chromatin remodeling,,
hsa:05161,0.0,0.0,1.0360856681231963e-05,3.255260435654393e-05,0.0,0.00021753449,False,Hepatitis B,,
hsa:00010,0.0,0.0,0.0003090800415990844,0.0007058665559167729,0.0,0.0055560814,False,Glycolysis / Gluconeogenesis,,
hsa:05032,0.0,0.0,0.0003465942407759158,0.0019616391920304456,0.0,0.030509325,False,Morphine addiction,,
hsa:05206,4.24347615e-05,0.010476532216662126,0.00039052033592857125,0.0009928827297680835,0.0,0.006741334,False,MicroRNAs in cancer,,
hsa:04148,6.266809e-06,0.001547184997944861,0.00028108501977708056,0.0005399546006755275,0.0,0.0027707499,False,Efferocytosis,,
hsa:00531,0.0,0.0,0.00012079980119340663,0.00024573415432915986,0.0,0.001494777,False,Glycosaminoglycan degradation,,
hsa:00650,8.748957e-06,0.002159991634987547,0.0004191488862767216,0.0012973904144476605,0.0,0.012821988,False,Butanoate metabolism,,
hsa:00640,0.0,0.0,0.00016094905115310627,0.000445979311641071,0.0,0.0070831794,False,Propanoate metabolism,,
hsa:04725,4.70897765e-06,0.0011625788460662588,7.103959910285897e-05,0.00012272486010425905,0.0,0.0007076148,False,Cholinergic synapse,,
hsa:00533,2.37305195e-05,0.005858723915766058,0.0006059032455549083,0.00141158670005859,0.0,0.007950561,False,Glycosaminoglycan biosynthesis - keratan sulfate,,
hsa:00511,3.8796107999999995e-06,0.0009578201007282747,0.0002998707491496301,0.0013676801230539444,0.0,0.015479636,False,Other glycan degradation,,
hsa:00790,0.000223126265,0.05508666529576207,0.0029466966999999993,0.00558158554333905,0.0,0.038232256,False,Folate biosynthesis,,
hsa:03020,0.0,0.0,0.00013945408598989024,0.0008706511671523918,0.0,0.012411191,False,RNA polymerase,,
hsa:05010,0.0,0.0,1.769963761700916e-05,6.845004343494277e-05,0.0,0.00074202765,False,Alzheimer disease,,
hsa:05100,0.0,0.0,0.000161848084760751,0.0004908581039567917,0.0,0.0031978376,False,Bacterial invasion of epithelial cells,,
hsa:00220,3.9886645e-05,0.009847438905885337,0.0004217319094219782,0.0008211538858205833,0.0,0.0051673213,False,Arginine biosynthesis,,
hsa:03008,5.0228218000000004e-05,0.012400624522480901,0.006963575263359139,0.013061282764637748,0.0,0.05291384,False,Ribosome biogenesis in eukaryotes,,
hsa:05016,0.0,0.0,6.70299937050366e-06,3.43796044517569e-05,0.0,0.00042035014,False,Huntington disease,,
hsa:04721,0.0,0.0,3.632978259930403e-06,1.1706506929760667e-05,0.0,0.000122917,False,Synaptic vesicle cycle,,
hsa:04750,1.6908606e-06,0.00041744916016046537,4.571463200222531e-05,9.690146766724298e-05,0.0,0.0010634151,False,Inflammatory mediator regulation of TRP channels,,
hsa:04024,0.0,0.0,3.451930995675825e-05,9.853749358194495e-05,0.0,0.0005641222,False,cAMP signaling pathway,,
hsa:04915,1.86684895e-05,0.004608981522923573,0.0002713987882066261,0.0007077997605185492,0.0,0.0068219895,False,Estrogen signaling pathway,,
hsa:04744,0.0,0.0,0.00048908719975946,0.0014946717816287879,0.0,0.00862993,False,Phototransduction,,
hsa:00564,0.0,0.0,0.00024837738862728946,0.0011288267772884058,0.0,0.011902047,False,Glycerophospholipid metabolism,,
hsa:04928,3.94336475e-05,0.009735600339223018,0.0008355429253164655,0.002042375056054672,0.0,0.0154031105,False,Parathyroid hormone synthesis,,
hsa:05034,5.3508266e-05,0.013210421192227664,0.0005464639691587921,0.0008657835571839649,0.0,0.0043159095,False,Alcoholism,,
hsa:00600,1.33042905e-05,0.0032846379504944748,0.00026159101978617225,0.0004927651309649003,0.0,0.0033347798,False,Sphingolipid metabolism,,
hsa:00910,0.009049053,2.2340810206929773,0.026358112592482438,0.050278496021754764,0.0,0.3171887,False,Nitrogen metabolism,,
hsa:04141,0.0,0.0,0.0001291323572811099,0.0002796877936901874,0.0,0.001636011,False,Protein processing in endoplasmic reticulum,,
hsa:04924,1.4039698e-05,0.0034661994838643506,0.0001126329189062088,0.00030083408530447896,0.0,0.0028575093,False,Renin secretion,,
hsa:04072,0.0,0.0,0.00021966274838271067,0.0005059328306824964,0.0,0.0028510157,False,Phospholipase D signaling pathway,,
hsa:04666,0.0,0.0,7.05206810910165e-05,0.00019862770932647803,0.0,0.002766408,False,Fc gamma R-mediated phagocytosis,,
hsa:00440,7.4667801500000004e-06,0.0018434406140401722,0.00030319097200560735,0.0013445078459011599,0.0,0.013342392,False,Phosphonate and phosphinate metabolism,,
hsa:04658,0.0,0.0,0.00011912110478731493,0.00034019715062112775,0.0,0.0024258718,False,Th1 and Th2 cell differentiation,,
hsa:05017,0.0,0.0,2.2538043437553108e-05,5.198885404653008e-05,0.0,0.000370035,False,Spinocerebellar ataxia,,
hsa:03260,0.0,0.0,0.0002532601663831063,0.0009198493613092726,0.0,0.009196985,False,Virion - Human immunodeficiency virus,,
hsa:04260,0.0,0.0,3.3920289864523806e-06,8.935584881575277e-06,0.0,5.804726e-05,False,Cardiac muscle contraction,,
hsa:04978,0.0,0.0,9.648951595651279e-05,0.00043192245242548933,0.0,0.006954476,False,Mineral absorption,,
hsa:04664,0.0,0.0,5.459501149395608e-05,0.00016937110845258293,0.0,0.00200793,False,Fc epsilon RI signaling pathway,,
hsa:05214,1.7698514e-05,0.004369508524468687,0.0014278229891632238,0.005221961800177754,0.0,0.03736474,False,Glioma,,
hsa:00240,6.2815240500000005e-06,0.001550817932123006,0.00012844254345856042,0.0003340930479850254,0.0,0.00338768,False,Pyrimidine metabolism,,
hsa:05410,0.0,0.0,6.535532215123624e-05,0.00013574227948308511,0.0,0.00084308663,False,Hypertrophic cardiomyopathy,,
hsa:00430,6.7445625000000005e-06,0.0016651354649074967,0.0008454615860931866,0.003058459062962206,0.0,0.03727957,False,Taurine and hypotaurine metabolism,,
hsa:05167,1.87944015e-06,0.0004640067384557657,0.0027382831674017004,0.007858963660625272,0.0,0.030433858,False,Kaposi sarcoma-associated herpesvirus infection,,
hsa:00920,0.0,0.0,0.0011497815414192288,0.0044532986337492446,0.0,0.052613497,False,Sulfur metabolism,,
hsa:04115,4.4852662500000006e-05,0.011073477193558003,0.0019611618124362146,0.004319403786401181,0.0,0.03585933,False,p53 signaling pathway,,
hsa:04217,0.0,0.0,0.00020007497381270784,0.000466003750360548,0.0,0.0025525442,False,Necroptosis,,
hsa:04726,6.05393e-09,1.494628234977056e-06,7.956418482759706e-05,0.0002466625805778796,0.0,0.0015679296,False,Serotonergic synapse,,
hsa:04066,0.0,0.0,2.565120178202923e-05,7.753619584946652e-05,0.0,0.00044524515,False,HIF-1 signaling pathway,,
hsa:05145,0.0,0.0,5.365824361781318e-05,0.00013012515533352873,0.0,0.00061602367,False,Toxoplasmosis,,
hsa:00513,4.6841658499999996e-06,0.0011564531695485909,0.0002734338801706959,0.0015639422504510813,0.0,0.018790007,False,Various types of N-glycan biosynthesis,,
hsa:04610,8.7604585e-06,0.002162831189895613,0.00010192722826280218,0.00028048562528778083,0.0,0.0028801798,False,Complement and coagulation cascades,,
hsa:05224,0.00013977211,0.034507723424010345,0.001578667143106334,0.0032806776170774803,0.0,0.021047637,False,Breast cancer,,
hsa:03013,8.621417750000001e-05,0.021285040287354437,0.004573509153807543,0.014928566929875911,0.0,0.10864937,False,Nucleocytoplasmic transport,,
hsa:00604,8.1795963e-05,0.020194246680575855,0.00037159678296241764,0.0010220877403748312,0.0,0.0093295975,False,Glycosphingolipid biosynthesis - ganglio series,,
hsa:05110,4.08219425e-06,0.0010078350404961714,0.00010182896354278208,0.00020721676786848893,0.0,0.001449879,False,Vibrio cholerae infection,,
hsa:04137,0.0,0.0,0.000309610228167337,0.001080714216988328,0.0,0.009191893,False,Mitophagy - animal,,
hsa:04550,3.28752465e-06,0.000811642547084797,0.0005890286425867624,0.002133498121837572,0.0,0.014108767,False,Signaling pathways regulating pluripotency of stem cells,,
hsa:03268,0.0,0.0,6.210263072545781e-06,1.8661444308824202e-05,0.0,0.00020075786,False,Virion - Orthopoxvirus,,
hsa:04152,0.0,0.0,0.0026271816101870325,0.008606105668929203,0.0,0.052815646,False,AMPK signaling pathway,,
hsa:05146,1.0565178000000002e-05,0.0026083904746765202,0.00035555218221449043,0.0007167310652948381,0.0,0.003267491,False,Amoebiasis,,
hsa:05142,0.0,0.0,1.4210362405338833e-05,4.9571105182299147e-05,0.0,0.00041046488,False,Chagas disease,,
hsa:04061,3.55055085e-06,0.0008765799323962759,0.0006704839983606469,0.002023491181233718,0.0,0.014532134,False,Viral protein interaction with cytokine and cytokine receptor,,
hsa:04213,0.0,0.0,2.361752393065132e-05,8.617336271807724e-05,0.0,0.00080442394,False,Longevity regulating pathway - multiple species,,
hsa:04130,0.0,0.0,0.0006321527075688405,0.0017231587436148147,0.0,0.012476612,False,SNARE interactions in vesicular transport,,
hsa:04270,1.02585865e-07,2.532697443454823e-05,5.1399820333360775e-06,1.0104778677831816e-05,0.0,4.5523724e-05,False,Vascular smooth muscle contraction,,
hsa:04360,4.8585264e-07,0.0001199500281275375,3.0920428879311374e-06,6.0683361735910865e-06,0.0,5.2498155e-05,False,Axon guidance,,
hsa:00261,0.0,0.0,1.58728972559249e-05,4.897917089217415e-05,0.0,0.0005018055,False,Monobactam biosynthesis,,
hsa:00760,0.0,0.0,0.0007036553327630586,0.002057942809993122,0.0,0.023667146,False,Nicotinate and nicotinamide metabolism,,
hsa:04010,0.0,0.0,1.5283534815641022e-05,5.101462217529568e-05,0.0,0.0008360981,False,MAPK signaling pathway,,
hsa:05213,0.0,0.0,0.0004033959639897253,0.001275497953814021,0.0,0.008389166,False,Endometrial cancer,,
hsa:05320,0.0,0.0,0.0003108220541500184,0.00087653572358391,0.0,0.008136043,False,Autoimmune thyroid disease,,
hsa:05135,0.0,0.0,1.1449806479683143e-05,2.051903098727672e-05,0.0,0.00016711834,False,Yersinia infection,,
hsa:04120,1.50151335e-05,0.003707020477780527,0.000850061624528619,0.0022527554115646365,0.0,0.008908784,False,Ubiquitin mediated proteolysis,,
hsa:00510,1.2147989e-05,0.0029991637428233714,0.0009751656120072434,0.002556074509878118,0.0,0.032614432,False,N-Glycan biosynthesis,,
hsa:03460,1.6750838499999998e-05,0.004135541075242151,0.0007514167961307686,0.002062830495917684,0.0,0.022892876,False,Fanconi anemia pathway,,
hsa:04071,0.0,0.0,8.513775985535824e-05,0.0003606837332488767,0.0,0.0034515364,False,Sphingolipid signaling pathway,,
hsa:05012,0.0,0.0,9.031045936051282e-05,0.0002896279394826475,0.0,0.0023346967,False,Parkinson disease,,
hsa:05143,0.0,0.0,7.296618585100729e-05,0.0003293250029186939,0.0,0.0054559545,False,African trypanosomiasis,,
hsa:04520,0.0,0.0,5.564544509433702e-06,2.0267149347943332e-05,0.0,0.0003925662,False,Adherens junction,,
hsa:00030,0.0,0.0,0.00022007747526445984,0.00047614168268214586,0.0,0.0031026378,False,Pentose phosphate pathway,,
hsa:04218,0.0,0.0,0.0001266972382885715,0.0003564419683953112,0.0,0.0021103073,False,Cellular senescence,,
hsa:04650,7.4211953000000005e-06,0.0018321863702849264,4.7162616512996274e-05,8.884659459568636e-05,0.0,0.0005891238,False,Natural killer cell mediated cytotoxicity,,
hsa:05417,1.2682505e-05,0.0031311280545427,0.00011851272439212454,0.00023968686322994209,0.0,0.001172405,False,Lipid and atherosclerosis,,
hsa:00534,1.1684114e-05,0.002884639677877133,0.00029848942062011,0.0008471928778430803,0.0,0.00973718,False,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,,
hsa:00380,9.078559999999999e-06,0.0022413658745531087,0.0002646592384349907,0.0009342620457769697,0.0,0.009550383,False,Tryptophan metabolism,,
hsa:04064,2.791373e-07,6.891498415331215e-05,0.00010711142181838638,0.0005358893505031815,0.0,0.00900891,False,NF-kappa B signaling pathway,,
hsa:05144,0.0,0.0,0.0016571146200348359,0.004566177404642941,0.0,0.025041958,False,Malaria,,
hsa:04070,2.3964385e-06,0.0005916461943706095,0.0008733452283723425,0.0027973941651033424,0.0,0.01670273,False,Phosphatidylinositol signaling system,,
hsa:00620,0.0,0.0,0.00017976150415833345,0.0004399544742991722,0.0,0.0033090373,False,Pyruvate metabolism,,
hsa:04012,0.0,0.0,0.00010681953788919417,0.00023110592243511454,0.0,0.001551134,False,ErbB signaling pathway,,
hsa:04922,0.0,0.0,5.436662711762192e-05,0.00015683026153413216,0.0,0.0015888845,False,Glucagon signaling pathway,,
hsa:04114,5.23506625e-06,0.0012924625539485024,8.979683279601744e-05,0.00017712935797840304,0.0,0.0014154674,False,Oocyte meiosis,,
hsa:04330,0.0,0.0,0.002930356363152931,0.0060203437988799145,0.0,0.03242488,False,Notch signaling pathway,,
hsa:04730,0.0,0.0,4.674358294426739e-06,1.7204430245775442e-05,0.0,0.00023274592,False,Long-term depression,,
hsa:00330,0.0,0.0,0.00014302831744453305,0.00030963773038945804,0.0,0.002510012,False,Arginine and proline metabolism,,
hsa:00340,3.4489623500000004e-05,0.008514991930337517,0.00197303193858044,0.006335872348491914,0.0,0.08487275,False,Histidine metabolism,,
hsa:05202,6.2909102e-06,0.001553135237544068,0.006928005489324975,0.015757651622360234,0.0,0.115559995,False,Transcriptional misregulation in cancer,,
hsa:05219,2.12206815e-06,0.0005239081016026823,0.00149404057644989,0.0030770773796090665,0.0,0.016550748,False,Bladder cancer,,
hsa:04723,2.2773312e-06,0.0005622403152851423,2.415163956304946e-05,4.8044056684078746e-05,0.0,0.0002761398,False,Retrograde endocannabinoid signaling,,
hsa:04962,0.0,0.0,5.09189980035293e-05,0.00016007995130090937,0.0,0.0020286632,False,Vasopressin-regulated water reabsorption,,
hsa:00515,1.2021744e-06,0.00029679956682792855,0.0001893478123386723,0.0005979758515133245,0.0,0.005457961,False,Mannose type O-glycan biosynthesis,,
hsa:01055,0.0,0.0,3.132005373776557e-05,9.734485946234595e-05,0.0,0.0010131547,False,Biosynthesis of vancomycin group antibiotics,,
hsa:01522,5.8031095e-07,0.00014327042614241636,0.0015160349953567773,0.004433286623499407,0.0,0.027987197,False,Endocrine resistance,,
hsa:05230,2.60859735e-07,6.440251626623245e-05,0.0018730410583340112,0.00386232941660135,0.0,0.023142071,False,Central carbon metabolism in cancer,,
hsa:04810,2.7037496e-08,6.675168844813075e-06,2.9416954131007333e-06,8.03985891366344e-06,0.0,7.4453455e-05,False,Regulation of actin cytoskeleton,,
hsa:00020,1.406299175e-05,0.003471950375673224,0.0007434327629611613,0.0026228091965018268,0.0,0.021124989,False,Citrate cycle (TCA cycle),,
hsa:04310,1.6274621e-06,0.0004017969824585109,0.00013137512685228566,0.00031304996404957246,0.0,0.0016988234,False,Wnt signaling pathway,,
hsa:04015,0.0,0.0,3.0719620169849796e-05,8.277200551592031e-05,0.0,0.00048258103,False,Rap1 signaling pathway,,
hsa:00900,0.0,0.0,0.00022189218922244173,0.0007861330346202004,0.0,0.0080974195,False,Terpenoid backbone biosynthesis,,
hsa:03250,2.54618625e-06,0.0006286167598172343,0.0004932125738337144,0.0015409904008262638,0.0,0.014359617,False,Viral life cycle - HIV-1,,
hsa:00053,0.0,0.0,0.00014811107962883882,0.0005471077943466508,0.0,0.004536844,False,Ascorbate and aldarate metabolism,,
hsa:04613,0.0,0.0,0.0005911780115670164,0.0038171490623017173,0.0,0.052892204,False,Neutrophil extracellular trap formation,,
hsa:00061,2.0839880999999998e-05,0.0051450668501555,0.0006785568486808246,0.0015206462707372233,0.0,0.010039693,False,Fatty acid biosynthesis,,
hsa:00970,0.0,0.0,0.003630210637667545,0.00923175798516304,0.0,0.034605086,False,Aminoacyl-tRNA biosynthesis,,
hsa:04930,0.000104373325,0.025768272597046324,0.006673900701631429,0.01622603783104183,0.0,0.12025489,False,Type II diabetes mellitus,,
hsa:05205,0.0,0.0,8.003196641062273e-05,0.00013255265909100183,0.0,0.00058358314,False,Proteoglycans in cancer,,
hsa:00520,0.0,0.0,6.612808248487179e-05,0.00022005188205648834,0.0,0.0017763919,False,Amino sugar and nucleotide sugar metabolism,,
hsa:05171,0.0,0.0,0.101007803905521,0.20231960851541492,0.0,0.60067874,False,Coronavirus disease - COVID-19,,
hsa:05152,0.0,0.0,2.3041858034743586e-05,5.940182121921585e-05,0.0,0.00031019055,False,Tuberculosis,,
hsa:04068,0.0,0.0,0.00013302561549117034,0.0002851893713688644,0.0,0.0017474176,False,FoxO signaling pathway,,
hsa:04210,9.2245135e-07,0.00022773996942526635,0.0007869870513955827,0.002081934226288046,0.0,0.028681414,False,Apoptosis,,
hsa:04110,1.79024e-05,0.004419845045095211,0.00019411734769294098,0.0004056862478997036,0.0,0.0037529292,False,Cell cycle,,
hsa:05321,0.0,0.0,0.0003069069273561356,0.0010309204177346835,0.0,0.007793056,False,Inflammatory bowel disease,,
hsa:00310,0.0,0.0,0.00016044240272326005,0.00039265353868390675,0.0,0.0026950128,False,Lysine degradation,,
hsa:00562,8.420967e-07,0.00020790156219199822,0.00025443772209943953,0.0007084528076907207,0.0,0.0042893426,False,Inositol phosphate metabolism,,
hsa:05130,2.9975632e-05,0.007400552359951595,8.989128293754587e-05,0.00012546769856084606,0.0,0.00063612964,False,Pathogenic Escherichia coli infection,,
